# col1         Gal_long.   Gal_lat.   RA                   Dec                  nnnn    nnnno   comment
  intphas_7000 101.62      -1.95      398.0480000019073    54.399833333757186   true    true    ""  
  intphas_7001 100.3       -3.94      398.13933332761127   52.016500000423854   true    true    ""  
  intphas_7002 102.45      -0.75      398.6986666361491    55.866472222010295   true    false   sp  
  intphas_7003 105.23      3.35       399.8819999694824    60.81652777777777    true    true    ""  
  intphas_7004 99.84       -4.74      399.93066660563153   51.09983333375719    true    true    ""  
  intphas_7005 104.44      2.11       400.7486666361491    59.34983333375719    false   true    sp  
  intphas_7006 103.64      0.89       400.9706667582194    57.88316666709052    true    true    ""  
  intphas_7007 101.21      -2.78      401.1013333638509    53.48316666709052    true    true    ""  
  intphas_7008 106.4       5.0        401.8593332926432    62.83322222179837    true    true    ""  
  intphas_7009 102.07      -1.6       403.0046666463216    54.949833333757184   true    true    ""  
  intphas_7010 102.89      -0.37      403.05866667429603   56.41647222201029    false   false   GV  
  intphas_7011 100.77      -3.59      403.4806666056315    52.56650000042385    true    true    ""  
  intphas_7012 105.65      3.73       404.3693333943685    61.366527777777776   true    true    ""  
  intphas_7013 100.33      -4.4       405.45933329264324   51.649833333757186   true    true    ""  
  intphas_7014 104.87      2.49       405.56999994913735   59.89986111111111    true    true    ""  
  intphas_7015 104.07      1.26       405.6433334350586    58.43316666709052    true    true    ""  
  intphas_7016 101.67      -2.43      406.2986666679382    54.03316666709052    true    true    ""  
  intphas_7017 103.3       0.01       407.06999994913735   56.966472222010296   true    true    ""  
  intphas_7018 102.52      -1.23      407.6586666107178    55.49980555534363    true    true    ""  
  intphas_7019 106.06      4.12       408.56933339436847   61.9165555551317     false   false   sp? 
  intphas_7020 101.25      -3.25      408.8939999898275    53.116500000423855   true    true    ""  
  intphas_7021 105.29      2.87       409.9806666056315    60.449861111111105   true    true    ""  
  intphas_7022 104.5       1.64       410.370666662852     58.98316666709052    true    true    ""  
  intphas_7023 103.71      0.4        410.71333332061766   57.51647222201029    true    true    ""  
  intphas_7024 100.81      -4.06      411.0646666844686    52.199833333757184   true    true    ""  
  intphas_7025 102.12      -2.07      411.33266665140786   54.583166667090524   true    true    ""  
  intphas_7026 102.95      -0.85      412.11533330281577   56.049805555343625   true    true    ""  
