# col1         Gal_long.   Gal_lat.   RA                   Dec                  nnnn    nnnno   comment
  intphas_6500 89.3        -1.89      384.02533334096273   46.516527777777775   true    true    ""  
  intphas_6501 93.91       2.57       384.406666692098     52.93316666709052    true    true    ""  
  intphas_6502 91.42       0.14       384.5946666717529    49.449861111111105   true    true    ""  
  intphas_6503 90.37       -0.89      384.6426666259766    47.98319444444444    true    true    ""  
  intphas_6504 95.76       4.35       384.8413333892822    55.49980555534363    true    true    ""  
  intphas_6505 87.65       -3.61      385.6793332417806    44.13319444444444    true    true    ""  
  intphas_6506 96.2        4.69       386.6686665852865    56.049805555343625   true    true    ""  
  intphas_6507 92.93       1.48       387.0893333355586    51.466500000423856   true    true    ""  
  intphas_6508 88.74       -2.63      387.1160000006358    45.59986111111111    true    true    ""  
  intphas_6509 94.38       2.88       387.3333333333333    53.48316666709052    true    true    ""  
  intphas_6510 87.06       -4.33      388.0960000356038    43.21652777777778    true    true    ""  
  intphas_6511 89.82       -1.64      388.1826666514079    47.06652777777777    true    true    ""  
  intphas_6512 91.92       0.41       388.41733334859214   49.99983333375719    true    true    ""  
  intphas_6513 90.88       -0.62      388.64733327229817   48.53319444444444    true    true    ""  
  intphas_6514 88.17       -3.36      389.96533330281574   44.68319444444444    true    true    ""  
  intphas_6515 94.85       3.19       390.15133336385094   54.03316666709052    false   true    sp? 
  intphas_6516 93.41       1.77       390.41066665649413   52.016500000423854   true    true    ""  
  intphas_6517 89.26       -2.38      391.36466665267943   46.14986111111111    true    true    ""  
  intphas_6518 92.42       0.69       392.0773333231608    50.549833333757185   true    true    ""  
  intphas_6519 90.34       -1.38      392.2966667175293    47.616527777777776   true    true    ""  
  intphas_6520 87.6        -4.09      392.52066663106285   43.766527777777775   true    true    ""  
  intphas_6521 91.39       -0.35      392.59866663614906   49.083194444444445   true    true    ""  
  intphas_6522 95.31       3.51       392.7413333892822    54.583166667090524   true    true    ""  
  intphas_6523 93.89       2.07       393.53799997965496   52.56650000042385    true    true    ""  
  intphas_6524 88.7        -3.11      394.29399998982746   45.23319444444444    true    true    ""  
  intphas_6525 87.02       -4.8       394.8053334554036    42.84988888846504    true    true    ""  
  intphas_6526 95.76       3.83       395.20599999427793   55.13316666709052    true    true    ""  
  intphas_6527 89.78       -2.12      395.57533334096274   46.699861111111105   true    true    ""  
  intphas_6528 92.91       0.98       395.7633333206177    51.09983333375719    true    true    ""  
  intphas_6529 90.85       -1.11      396.36266670227053   48.16652777777777    true    true    ""  
  intphas_6530 91.89       -0.08      396.4913333892822    49.63319444444444    true    true    ""  
  intphas_6531 94.36       2.37       396.6773333231608    53.116500000423855   true    true    ""  
  intphas_6532 88.13       -3.84      396.9919999440511    44.31652777777777    true    true    ""  
  intphas_6533 96.2        4.17       397.29466654459634   55.68313888867696    true    true    ""  
  intphas_6534 89.22       -2.86      398.59133326212566   45.78319444444444    true    true    ""  
  intphas_6535 93.39       1.27       399.17466665903726   51.649833333757186   true    true    ""  
  intphas_6536 96.64       4.51       399.2406666596731    56.23316666709052    true    true    ""  
  intphas_6537 87.56       -4.56      399.33666667938235   43.39986111111111    true    true    ""  
  intphas_6538 94.83       2.68       399.71733334859215   53.66650000042385    true    true    ""  
  intphas_6539 90.3        -1.86      399.8273333231608    47.24986111111111    true    true    ""  
  intphas_6540 92.39       0.2        400.41599998474123   50.18316666709052    true    true    ""  
  intphas_6541 91.36       -0.84      400.4659999847412    48.71652777777778    true    true    ""  
  intphas_6542 97.08       4.85       400.9033332824707    56.78313888867696    true    true    ""  
  intphas_6543 88.66       -3.59      401.3666666666667    44.866527777777776   true    true    ""  
  intphas_6544 95.3        3.0        402.53666661580405   54.216500000423856   true    true    ""  
  intphas_6545 93.87       1.57       402.60400009155273   52.199833333757184   true    true    ""  
  intphas_6546 89.75       -2.6       402.93199996948243   46.333194444444445   true    true    ""  
  intphas_6547 88.09       -4.32      403.8480000178019    43.949861111111105   true    true    ""  
  intphas_6548 90.81       -1.6       404.03666667938234   47.799861111111106   true    true    ""  
  intphas_6549 92.88       0.48       404.1826666514079    50.73316666709052    true    true    ""  
  intphas_6550 91.86       -0.57      404.51800003051756   49.266527777777775   true    true    ""  
  intphas_6551 95.76       3.32       405.24266662597654   54.766500000423854   true    true    ""  
  intphas_6552 89.19       -3.34      405.71000010172526   45.41652777777777    true    true    ""  
  intphas_6553 94.35       1.87       405.8433334350586    52.74983333375719    true    true    ""  
  intphas_6554 90.27       -2.34      407.23666666348777   46.88319444444444    true    true    ""  
  intphas_6555 96.21       3.65       407.7053333282471    55.31650000042385    true    true    ""  
  intphas_6556 93.37       0.77       407.87866668701173   51.28316666709052    true    true    ""  
  intphas_6557 91.33       -1.33      408.20200004577634   48.34986111111111    true    true    ""  
  intphas_6558 88.62       -4.07      408.3346666971842    44.49986111111111    true    true    ""  
  intphas_6559 92.36       -0.29      408.51533330281575   49.81652777777777    true    true    ""  
  intphas_6560 94.82       2.18       408.98600006103516   53.299833333757185   true    true    ""  
  intphas_6561 96.65       3.99       409.78799997965496   55.866472222010295   true    true    ""  
  intphas_6562 89.71       -3.08      410.09733327229816   45.96652777777778    true    true    ""  
  intphas_6563 88.05       -4.79      410.60533345540364   43.583194444444445   true    true    ""  
  intphas_6564 93.86       1.07       411.3979999860128    51.833166667090524   true    true    ""  
  intphas_6565 90.78       -2.08      411.5026666641235    47.43319444444444    true    true    ""  
  intphas_6566 97.08       4.33       411.853333346049     56.41647222201029    true    true    ""  
  intphas_6567 95.29       2.49       412.1393333435059    53.84983333375719    true    true    ""  
