INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2004 07 31 07:39

TELESCOPE             INT
DATE                  20040730
OBSERVER/S            Janet Drew
PROGRAMME             IPHAS
PROPOSAL REF          P8
TELESCOPE OPERATOR    none
SUPPORT ASTRONOMER    n/a

TEL STATION / FOCUS   Prime  / 44.05
INSTRUMENT/S          WFC

SUNSET (UT)           20:12
EVENING TWILIGHT (UT) 21:33
MORNING TWILIGHT (UT) 05:04
SUNRISE (UT)          06:24
%ILLUM. LUNAR DISK    99
DARK TIME (HRS)       07:31
TWILIGHT TIME (HRS)   02:41
MOONRISE (UT)         No moonrise within sunset-sunrise
MOONSET (UT)          06:02

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
        degC   %    km/s  km/s  deg   mbar    degC   degC   degC    %     %
21:00  16.9   31     3.1   3.4   23   775.8   n.a.  n.a.    n.a.  n.a.   n.a.
22:00  16.6   32     3.7   3.8   42   776.1   n.a.  n.a.    n.a.  n.a.   n.a.
23:00  16.3   28     6.7   6.9    6   776.8   n.a.  n.a.    n.a.  n.a.   n.a.
00:00  16.0   29     8.8   8.9   18   776.9   n.a.  n.a.    n.a.  n.a.   n.a.
01:00  15.8   30    11.2  11.4    2   776.8   n.a.  n.a.    n.a.  n.a.   n.a.
02:00  15.4   31    10.0  10.4  336   776.5   n.a.  n.a.    n.a.  n.a.   n.a.
03:00  15.3   30    10.4  10.6  321   775.9   n.a.  n.a.    n.a.  n.a.   n.a.
04:00  15.3   33    14.5  15.9  327   775.5   n.a.  n.a.    n.a.  n.a.   n.a.
05:00  15.3   34    11.0  11.6  313   775.3   n.a.  n.a.    n.a.  n.a.   n.a.
06:00  14.9   34    11.8  12.2  324   775.3   n.a.  n.a.    n.a.  n.a.   n.a.

 411926 intphas_6403o i  21:08:07.96 +48:25:59.5 J2000.00 03:48 1.166  WFC   10.1  180  i                                
 411927 intphas_6404 Ha  21:07:38.94 +54:23:59.4 J2000.00 03:49 1.212  WFC  120.0  180  Halpha                           
 411928 intphas_6404 r   21:07:38.94 +54:23:59.3 J2000.00 03:51 1.215  WFC   30.1  180  r                                
 411929 intphas_6404 i   21:07:38.95 +54:23:59.4 J2000.00 03:53 1.217  WFC   10.1  180  i                                
 411930 intphas_6404o Ha 21:08:13.38 +54:28:59.3 J2000.00 03:54 1.220  WFC  120.0  180  Halpha                           
 411931 intphas_6404o r  21:08:13.37 +54:28:59.4 J2000.00 03:56 1.224  WFC   30.1  180  r                                
 411932 intphas_6404o i  21:08:13.38 +54:28:59.4 J2000.00 03:58 1.226  WFC   10.1  180  i                                
 411933 intphas_6405 Ha  21:07:39.48 +45:24:59.2 J2000.00 03:59 1.175  WFC  120.0  180  Halpha                           
 411934 intphas_6405 r   21:07:39.48 +45:24:59.5 J2000.00 04:01 1.179  WFC   30.1  180  r                                
 411935 intphas_6405 i   21:07:39.48 +45:24:59.5 J2000.00 04:03 1.181  WFC   10.1  180  i                                
 411936 intphas_6405o Ha 21:08:08.01 +45:29:59.5 J2000.00 04:03 1.184  WFC  119.5  180  Halpha                           
 411937 intphas_6405o r  21:08:08.01 +45:29:59.5 J2000.00 04:06 1.189  WFC   30.1  180  r                                
 411938 intphas_6405o i  21:08:08.00 +45:29:59.4 J2000.00 04:07 1.191  WFC   10.1  180  i                                
 411939 intphas_6406 Ha  21:07:43.54 +46:52:59.4 J2000.00 04:08 1.202  WFC  119.5  180  Halpha                           
 411940 intphas_6406 r   21:07:43.55 +46:52:59.5 J2000.00 04:11 1.206  WFC   30.1  180  r                                
 411941 intphas_6406 i   21:07:43.54 +46:52:59.4 J2000.00 04:12 1.209  WFC   10.1  180  i                                
 411942 intphas_6406o Ha 21:08:12.86 +46:57:59.5 J2000.00 04:13 1.212  WFC  120.0  180  Halpha                           
 411943 intphas_6406o r  21:08:12.86 +46:57:59.4 J2000.00 04:16 1.217  WFC   30.1  180  r                                
 411944 intphas_6406o i  21:08:12.85 +46:57:59.5 J2000.00 04:17 1.220  WFC   10.1  180  i                                
 411945 intphas_6408 Ha  21:08:10.62 +54:56:59.5 J2000.00 04:18 1.273  WFC  120.0  180  Halpha                           
 411946 intphas_6408 r   21:08:10.62 +54:56:59.4 J2000.00 04:21 1.278  WFC   30.1  180  r                                
 411947 intphas_6408 i   21:08:10.63 +54:56:59.4 J2000.00 04:22 1.280  WFC    9.5  180  i                                
 411948 intphas_6408o Ha 21:08:45.52 +55:01:59.3 J2000.00 04:23 1.284  WFC  120.0  180  Halpha                           
 411949 intphas_6408o r  21:08:45.52 +55:01:59.3 J2000.00 04:26 1.288  WFC   30.1  180  r                                
 411950 intphas_6408o i  21:08:45.53 +55:01:59.3 J2000.00 04:27 1.291  WFC   10.1  180  i                                
 411951 intphas_6409 Ha  21:08:11.33 +50:21:59.2 J2000.00 04:28 1.266  WFC  120.0  180  Halpha                           
 411952 intphas_6409 r   21:08:11.34 +50:21:59.4 J2000.00 04:30 1.271  WFC   30.1  180  r                                
 411953 intphas_6409 i   21:08:11.33 +50:21:59.3 J2000.00 04:32 1.274  WFC   10.1  180  i                                
 411954 intphas_6409o Ha 21:08:42.74 +50:26:59.3 J2000.00 04:33 1.278  WFC  119.5  180  Halpha                           
 411955 intphas_6409o r  21:08:42.74 +50:26:59.4 J2000.00 04:35 1.283  WFC   30.1  180  r                                
 411956 intphas_6409o i  21:08:42.74 +50:26:59.4 J2000.00 04:37 1.286  WFC   10.1  180  i                                
 411957 intphas_6410 Ha  21:08:11.64 +43:01:59.4 J2000.00 04:38 1.265  WFC  120.0  180  Halpha                           
 411958 intphas_6410 r   21:08:11.64 +43:01:59.6 J2000.00 04:40 1.271  WFC   30.0  180  r                                
 411959 intphas_6410 i   21:08:11.64 +43:01:59.5 J2000.00 04:41 1.275  WFC   10.1  180  i                                
 411960 intphas_6410o Ha 21:08:39.03 +43:06:59.5 J2000.00 04:42 1.279  WFC  120.0  180  Halpha                           
 411961 intphas_6410o r  21:08:39.03 +43:06:59.6 J2000.00 04:45 1.286  WFC   30.1  180  r                                
 411962 intphas_6410o i  21:08:39.04 +43:06:59.6 J2000.00 04:46 1.289  WFC   10.1  180  i                                
 411963 intphas_6411 Ha  21:08:13.79 +52:22:59.6 J2000.00 04:47 1.332  WFC  120.0  180  Halpha                           cloud affected
 411964 intphas_6411 r   21:08:13.80 +52:22:59.4 J2000.00 04:50 1.338  WFC   30.1  180  r                                
 411965 intphas_6411 i   21:08:13.80 +52:22:59.4 J2000.00 04:51 1.341  WFC   10.1  180  i                                
 411966 intphas_6411o Ha 21:08:46.63 +52:27:59.3 J2000.00 04:52 1.346  WFC  120.0  180  Halpha                           
 411967 intphas_6411o r  21:08:46.63 +52:27:59.4 J2000.00 04:55 1.352  WFC   30.1  180  r                                
 411968 intphas_6411o i  21:08:46.63 +52:27:59.4 J2000.00 04:56 1.355  WFC   10.1  180  i                                
 411969 ST_NGC6940 Ha    20:34:32.00 +28:15:07.9 J2000.00 04:58 1.549  WFC   60.1  180  Halpha                           
 411970 ST_NGC6940 r     20:34:32.00 +28:15:08.0 J2000.00 05:00 1.558  WFC    9.6  180  r                                
 411971 ST_NGC6940 i     20:34:31.99 +28:15:07.9 J2000.00 05:01 1.565  WFC   10.1  180  i                                
 411973 ST_NGC7654 i     23:24:33.50 +61:36:57.9 J2000.00 05:04 1.214  WFC   10.1  180  i                                
 411974 ST_NGC7654 r     23:24:33.50 +61:36:58.0 J2000.00 05:05 1.215  WFC   10.1  180  r                                
 411975 ST_NGC7654 Ha    23:24:33.49 +61:36:57.9 J2000.00 05:07 1.216  WFC   50.1  180  Halpha                           
 411976 BD+174708 Ha     22:11:31.44 +18:05:34.0 J2000.00 05:11 1.216  WFC   49.5  180  Halpha                           
 411977 BD+174708 i      22:11:31.44 +18:05:34.1 J2000.00 05:12 1.221  WFC    6.1  180  i                                
 411978 BD+174708 r      22:11:31.44 +18:05:34.1 J2000.00 05:13 1.224  WFC    6.1  180  r                                
 411979 Bias             22:11:31.44 +18:05:34.0 J2000.00 05:15 1.230  WFC    0.0  180  Halpha                           
 411980 Bias             22:11:31.44 +18:05:34.0 J2000.00 05:16 1.232  WFC    0.0  180  Halpha                           
 411981 Bias             22:11:31.43 +18:05:34.1 J2000.00 05:17 1.234  WFC    0.0  180  Halpha                           
 411982 Bias             22:11:31.44 +18:05:34.1 J2000.00 05:17 1.236  WFC    0.0  180  Halpha                           
 411983 Bias             22:11:31.44 +18:05:34.1 J2000.00 05:18 1.239  WFC    0.0  180  Halpha                           
 411984 Flat field       23:56:39.99 +59:44:59.9 J2000.00 05:58 1.211  WFC   26.3  180  r                                
 411985 Flat field       23:56:41.32 +59:45:10.0 J2000.00 05:59 1.212  WFC   19.2  180  r                                
 411986 Flat field       23:56:41.32 +59:44:49.9 J2000.00 06:01 1.214  WFC   12.9  180  r                                
 411987 Flat field       23:56:38.67 +59:45:09.9 J2000.00 06:02 1.215  WFC    8.9  180  r                                
 411988 Flat field       23:56:38.67 +59:44:50.0 J2000.00 06:04 1.217  WFC    7.3  180  r                                
 411989 Flat field       23:56:39.99 +59:45:00.0 J2000.00 06:05 1.218  WFC    5.6  180  i                                
 411990 Flat field       23:56:41.32 +59:45:10.0 J2000.00 06:06 1.219  WFC    6.2  180  i                                
 411991 Flat field       23:56:41.32 +59:44:49.9 J2000.00 06:07 1.221  WFC    3.6  180  i                                
 411992 Flat field       23:56:38.67 +59:45:10.0 J2000.00 06:08 1.222  WFC    3.4  180  i                                
 411993 Flat field       23:56:40.00 +59:44:59.9 J2000.00 06:10 1.225  WFC   12.7  180  Halpha                           
 411994 Flat field       23:56:41.32 +59:45:10.0 J2000.00 06:12 1.226  WFC   13.2  180  Halpha                           
 411995 Flat field       23:56:41.32 +59:44:50.0 J2000.00 06:13 1.228  WFC    6.1  180  Halpha                           
 411996 Flat field       23:56:38.67 +59:45:09.9 J2000.00 06:14 1.229  WFC    5.5  180  Halpha                           
 411997 Flat field       23:56:38.67 +59:44:50.0 J2000.00 06:16 1.231  WFC    4.2  180  Halpha                           
