INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2003 10 12 07:45

TELESCOPE             INT
DATE                  20031011
OBSERVER/S            Witham
PROGRAMME             C6/P14  (IPHAS)
PROPOSAL REF          C6/P14
TELESCOPE OPERATOR    none
SUPPORT ASTRONOMER    Hopewell

TEL STATION / FOCUS   Prime  / 43.94
INSTRUMENT/S          WFC

SUNSET (UT)           18:55
EVENING TWILIGHT (UT) 20:06
MORNING TWILIGHT (UT) 05:52
SUNRISE (UT)          07:03
%ILLUM. LUNAR DISK    97
DARK TIME (HRS)       09:46
TWILIGHT TIME (HRS)   02:22
MOONRISE (UT)         19:30
MOONSET (UT)          No moonset within sunset-sunrise

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
 367476 intphas_0446 Ha   1:20:52.34 +64:17:59.7 J2000.00 03:28 1.339  WFC  120.1  180  Halpha                           
 367477 intphas_0446 r    1:20:52.34 +64:17:59.5 J2000.00 03:31 1.342  WFC   10.1  180  r                                
 367478 intphas_0446 i    1:20:52.34 +64:17:59.6 J2000.00 03:32 1.344  WFC    8.1  180  i                                
 367479 intphas_0446o Ha  1:21:38.59 +64:22:59.7 J2000.00 03:33 1.347  WFC  120.0  180  Halpha                           
 367480 intphas_0446o r   1:21:38.60 +64:22:59.6 J2000.00 03:36 1.350  WFC    9.6  180  r                                
 367481 intphas_0446o i   1:21:38.59 +64:22:59.7 J2000.00 03:37 1.352  WFC   10.1  180  i                                
 367482 intphas_0447 Ha   1:21:19.30 +61:43:59.6 J2000.00 03:38 1.322  WFC  120.0  180  Halpha                           
 367483 intphas_0447 r    1:21:19.30 +61:43:59.6 J2000.00 03:40 1.325  WFC    9.6  180  r                                
 367484 intphas_0447 i    1:21:19.30 +61:43:59.6 J2000.00 03:41 1.327  WFC   10.1  180  i                                
 367485 intphas_0447o Ha  1:22:01.65 +61:48:59.5 J2000.00 03:42 1.330  WFC  120.0  180  Halpha                           
 367486 intphas_0447o r   1:22:01.65 +61:48:59.5 J2000.00 03:45 1.334  WFC   10.1  180  r                                
 367487 intphas_0447o i   1:22:01.64 +61:48:59.6 J2000.00 03:46 1.336  WFC   10.1  180  i                                
 367488 intphas_0448 Ha   1:21:43.75 +64:50:59.7 J2000.00 03:47 1.379  WFC  120.0  180  Halpha                           
 367489 intphas_0448 r    1:21:43.75 +64:50:59.7 J2000.00 03:50 1.382  WFC   10.1  180  r                                
 367490 intphas_0448 i    1:21:43.75 +64:50:59.7 J2000.00 03:51 1.384  WFC   10.1  180  i                                
 367491 intphas_0448o Ha  1:22:30.95 +64:55:59.6 J2000.00 03:52 1.387  WFC  119.5  180  Halpha                           
 367492 intphas_0448o r   1:22:30.96 +64:55:59.6 J2000.00 03:54 1.391  WFC   10.1  180  r                                
 367493 intphas_0448o i   1:22:30.96 +64:55:59.7 J2000.00 03:55 1.393  WFC   10.1  180  i                                
 367494 intphas_0449 Ha   1:21:46.58 +66:51:59.7 J2000.00 03:56 1.426  WFC  120.0  180  Halpha                           
 367495 intphas_0449 r    1:21:46.58 +66:51:59.8 J2000.00 03:59 1.429  WFC   10.1  180  r                                
 367496 intphas_0449 i    1:21:46.58 +66:51:59.8 J2000.00 04:00 1.431  WFC   10.1  180  i                                
 367497 intphas_0449o Ha  1:22:37.66 +66:56:59.8 J2000.00 04:01 1.435  WFC  120.0  180  Halpha                           
 367498 intphas_0449o r   1:22:37.66 +66:56:59.8 J2000.00 04:04 1.438  WFC   10.1  180  r                                
 367499 intphas_0449o i   1:22:37.66 +66:56:59.8 J2000.00 04:05 1.440  WFC   10.1  180  i                                
 367500 intphas_0450 Ha   1:21:54.04 +62:16:59.4 J2000.00 04:06 1.386  WFC  120.0  180  Halpha                           
 367501 intphas_0450 r    1:21:54.03 +62:16:59.6 J2000.00 04:08 1.391  WFC   10.1  180  r                                
 367502 intphas_0450 i    1:21:54.04 +62:16:59.6 J2000.00 04:09 1.393  WFC   10.1  180  i                                
 367503 intphas_0450o Ha  1:22:37.16 +62:21:59.5 J2000.00 04:10 1.397  WFC  120.0  180  Halpha                           
 367504 intphas_0450o r   1:22:37.16 +62:21:59.5 J2000.00 04:13 1.401  WFC   10.1  180  r                                
 367505 intphas_0450o i   1:22:37.16 +62:21:59.6 J2000.00 04:14 1.403  WFC   10.1  180  i                                
 367506 intphas_0451 Ha   1:21:55.51 +58:03:59.3 J2000.00 04:15 1.368  WFC  120.0  180  Halpha                           
 367507 intphas_0451 r    1:21:55.52 +58:03:59.4 J2000.00 04:18 1.373  WFC   10.1  180  r                                
 367508 intphas_0451 i    1:21:55.52 +58:03:59.4 J2000.00 04:19 1.376  WFC   10.1  180  i                                
 367509 intphas_0451o Ha  1:22:33.42 +58:08:59.3 J2000.00 04:20 1.380  WFC  120.0  180  Halpha                           
 367510 intphas_0451o r   1:22:33.41 +58:08:59.3 J2000.00 04:22 1.385  WFC   10.1  180  r                                
 367511 intphas_0451o i   1:22:33.42 +58:08:59.4 J2000.00 04:23 1.388  WFC   10.1  180  i                                
 367512 intphas_0452 Ha   1:22:14.34 +58:36:59.3 J2000.00 04:24 1.398  WFC  120.0  180  Halpha                           
 367513 intphas_0452 r    1:22:14.33 +58:36:59.4 J2000.00 04:27 1.403  WFC   10.1  180  r                                
 367514 intphas_0452 i    1:22:14.34 +58:36:59.4 J2000.00 04:28 1.406  WFC   10.1  180  i                                
 367515 intphas_0452o Ha  1:22:52.84 +58:41:59.3 J2000.00 04:29 1.410  WFC  120.0  180  Halpha                           
 367516 intphas_0452o r   1:22:52.84 +58:41:59.3 J2000.00 04:32 1.416  WFC   10.1  180  r                                
 367517 intphas_0452o i   1:22:52.84 +58:41:59.3 J2000.00 04:33 1.419  WFC   10.1  180  i                                
 367518 intphas_0453 Ha   1:22:31.23 +62:49:59.6 J2000.00 04:34 1.464  WFC  120.0  180  Halpha                           
 367519 intphas_0453 r    1:22:31.22 +62:49:59.6 J2000.00 04:36 1.469  WFC   10.1  180  r                                
 367520 intphas_0453 i    1:22:31.23 +62:49:59.6 J2000.00 04:37 1.472  WFC   10.1  180  i                                
 367521 intphas_0453o Ha  1:23:15.16 +62:54:59.5 J2000.00 04:38 1.476  WFC  119.5  180  Halpha                           
 367522 intphas_0453o r   1:23:15.16 +62:54:59.5 J2000.00 04:41 1.481  WFC   10.1  180  r                                
 367523 intphas_0453o i   1:23:15.15 +62:54:59.6 J2000.00 04:42 1.484  WFC   10.1  180  i                                
 367524 intphas_0454 Ha   1:22:34.73 +59:09:59.2 J2000.00 04:43 1.459  WFC  120.0  180  Halpha                           
 367525 intphas_0454 r    1:22:34.74 +59:09:59.3 J2000.00 04:46 1.465  WFC   10.1  180  r                                
 367526 intphas_0454 i    1:22:34.74 +59:09:59.3 J2000.00 04:46 1.469  WFC   10.1  180  i                                
 367527 intphas_0454o Ha  1:23:13.85 +59:14:59.3 J2000.00 04:47 1.473  WFC  120.0  180  Halpha                           
 367528 intphas_0454o r   1:23:13.86 +59:14:59.4 J2000.00 04:50 1.480  WFC   10.1  180  r                                
 367529 intphas_0454o i   1:23:13.86 +59:14:59.4 J2000.00 04:51 1.483  WFC   10.1  180  i                                
 367530 intphas_0455 Ha   1:22:35.45 +65:23:59.9 J2000.00 04:52 1.546  WFC  120.0  180  Halpha                           
 367531 intphas_0455 r    1:22:35.44 +65:23:59.7 J2000.00 04:55 1.552  WFC   10.1  180  r                                
 367532 intphas_0455 i    1:22:35.45 +65:23:59.7 J2000.00 04:56 1.555  WFC   10.1  180  i                                
 367533 intphas_0455o Ha  1:23:23.65 +65:28:59.7 J2000.00 04:57 1.559  WFC  120.0  180  Halpha                           
 367534 intphas_0455o r   1:23:23.65 +65:28:59.7 J2000.00 05:00 1.565  WFC    9.6  180  r                                
 367535 intphas_0455o i   1:23:23.65 +65:28:59.6 J2000.00 05:00 1.568  WFC    9.6  180  i                                
 367536 intphas_0456 Ha   1:22:59.03 +59:42:59.4 J2000.00 05:01 1.528  WFC  120.0  180  Halpha                           
 367537 intphas_0456 r    1:22:59.03 +59:42:59.5 J2000.00 05:04 1.535  WFC   10.1  180  r                                
 367538 intphas_0456 i    1:22:59.03 +59:42:59.5 J2000.00 05:05 1.539  WFC   10.1  180  i                                
 367539 intphas_0456o Ha  1:23:38.80 +59:47:59.4 J2000.00 05:06 1.544  WFC  120.1  180  Halpha                           
 367540 intphas_0456o r   1:23:38.80 +59:47:59.5 J2000.00 05:09 1.551  WFC   10.1  180  r                                
 367541 intphas_0456o i   1:23:38.80 +59:47:59.4 J2000.00 05:10 1.555  WFC   10.1  180  i                                
 367542 intphas_0457 Ha   1:23:09.46 +67:24:59.9 J2000.00 05:11 1.626  WFC  119.5  180  Halpha                           
 367543 intphas_0457 r    1:23:09.46 +67:24:59.8 J2000.00 05:14 1.632  WFC   10.1  180  r                                
 367544 intphas_0457 i    1:23:09.46 +67:24:59.8 J2000.00 05:14 1.635  WFC   10.1  180  i                                
 367545 intphas_0457o Ha  1:24:01.72 +67:29:59.8 J2000.00 05:15 1.639  WFC  120.0  180  Halpha                           
 367546 intphas_0457o r   1:24:01.71 +67:29:59.8 J2000.00 05:18 1.646  WFC   10.1  180  r                                
 367547 intphas_0457o i   1:24:01.72 +67:29:59.8 J2000.00 05:19 1.649  WFC   10.1  180  i                                
 367548 intphas_0458 Ha   1:23:11.05 +63:22:59.4 J2000.00 05:20 1.625  WFC  120.0  180  Halpha                           
 367549 intphas_0458 r    1:23:11.05 +63:22:59.5 J2000.00 05:23 1.633  WFC   10.1  180  r                                
 367550 intphas_0458 i    1:23:11.05 +63:22:59.5 J2000.00 05:24 1.636  WFC   10.1  180  i                                
 367551 intphas_0458o Ha  1:23:55.82 +63:27:59.5 J2000.00 05:25 1.641  WFC  120.0  180  Halpha                           
 367552 intphas_0458o r   1:23:55.82 +63:27:59.6 J2000.00 05:27 1.649  WFC   10.1  180  r                                
 367553 intphas_0458o i   1:23:55.82 +63:27:59.6 J2000.00 05:28 1.653  WFC   10.1  180  i                                
 367554 intphas_0459 Ha   1:23:22.85 +60:15:59.4 J2000.00 05:29 1.647  WFC  120.0  180  Halpha                           
 367555 intphas_0459 r    1:23:22.84 +60:15:59.5 J2000.00 05:32 1.655  WFC   10.1  180  r                                
 367556 intphas_0459 i    1:23:22.85 +60:15:59.5 J2000.00 05:33 1.660  WFC   10.1  180  i                                
 367557 intphas_0459o Ha  1:24:03.28 +60:20:59.4 J2000.00 05:34 1.666  WFC  120.0  180  Halpha                           
 367558 intphas_0459o r   1:24:03.27 +60:20:59.5 J2000.00 05:37 1.674  WFC   10.1  180  r                                
 367559 intphas_0459o i   1:24:03.28 +60:20:59.4 J2000.00 05:38 1.679  WFC   10.1  180  i                                
 367560 intphas_0460 Ha   1:23:36.76 +65:56:59.9 J2000.00 05:39 1.717  WFC  120.0  180  Halpha                           
 367561 intphas_0460 r    1:23:36.75 +65:56:59.8 J2000.00 05:41 1.725  WFC   10.1  180  r                                
 367562 intphas_0460 i    1:23:36.76 +65:56:59.8 J2000.00 05:42 1.729  WFC   10.1  180  i                                
 367563 rubin149b Ha      7:24:17.52 -00:33:05.3 J2000.00 05:47 1.232  WFC  120.0  180  Halpha                           
 367564 rubin149b r       7:24:17.52 -00:33:05.4 J2000.00 05:50 1.228  WFC   10.1  180  r                                
 367565 rubin149b i       7:24:17.51 -00:33:05.4 J2000.00 05:51 1.225  WFC   10.1  180  i                                
 367566 ST_PG0918 Ha      9:21:33.39 +02:46:42.0 J2000.00 05:54 1.675  WFC   50.1  180  Halpha                           
 367567 ST_PG0918 r       9:21:33.39 +02:46:41.9 J2000.00 05:57 1.654  WFC    4.1  180  r                                
 367568 ST_PG0918 i       9:21:33.39 +02:46:42.0 J2000.00 05:59 1.638  WFC   10.1  180  i                                
 367569 ST_PG0918 Ha      9:21:33.39 +02:46:42.0 J2000.00 06:02 1.609  WFC  100.0  180  Halpha                           
 367570 ST_PG0918 r       9:21:33.39 +02:46:42.0 J2000.00 06:06 1.591  WFC   10.1  180  r                                
