INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2009 05 27 06:03

TELESCOPE             INT
DATE                  20090526
OBSERVER/S            Petropoulou & Vilchez
PROGRAMME             Em. Line Gals.  in nearby clusters
PROPOSAL REF          C115
TELESCOPE OPERATOR    none
SUPPORT ASTRONOMER    Dave Jones

TEL STATION / FOCUS   Cassegrain  / 14.6
INSTRUMENT/S          IDS

SUNSET (UT)           20:10
EVENING TWILIGHT (UT) 21:33
MORNING TWILIGHT (UT) 04:43
SUNRISE (UT)          06:07
%ILLUM. LUNAR DISK    9
DARK TIME (HRS)       07:10
TWILIGHT TIME (HRS)   02:47
MOONRISE (UT)         No moonrise within sunset-sunrise
MOONSET (UT)          22:40

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
        degC   %    km/s  km/s  deg   mbar    degC   degC   degC    %     %
21:00   9.4   22    18.5  22.7   73   770.7    9.4   12.     12.   22     35
22:00   9.6   18    19.8  22.4   74   770.9    9.6   10.     12.   18     28
23:00   9.5   18    19.4  22.2   63   770.8    9.5   10.     12.   18     27
00:00   9.4   18    20.6  25.6   86   771.3    9.4   10.     12.   18     26
01:00   9.4   13    14.5  17.8  106   770.9    9.4   10.     12.   13     18
02:00  10.2   12    14.9  18.3  141   770.7   10.2   11.     12.   12     19
03:00  10.3   12    15.6  16.8  109   769.9   10.3   10.     11.   12     23
04:00  10.0    9    15.9  19.4  181   770.3   10.0   10.     11.    9     19
05:00  10.5   10    10.4  14.5  169   770.1   10.5   11.     11.   10     17

TIME LOST weather           01:00
TIME LOST Technical         00:30
TIME LOST Other             00:00

WEATHER CONDITIONS (eg transparancy, dust, %cloud cover, seeing):
cloudy, bad seeing

COMMENTS (causes of time lost, setup information eg CCD windows):
crash of ICS



 Run     Object              RA           Dec    Equinox   UT    Airm Instr  Texp  Sky  Filters      Slit  Grat CenwA   Comments
                                                                              sec  PA   etc. 
 670771 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:33 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670772 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:33 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670773 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:33 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670774 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:33 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670775 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:34 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670776 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:34 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670777 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:34 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670778 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:34 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670779 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:34 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670780 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:35 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670781 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:35 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670782 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:35 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670783 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:35 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670784 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:36 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670785 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:36 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670786 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:36 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670787 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:36 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670788 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:36 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670789 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:37 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670790 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:37 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670791 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:37 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670792 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:37 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670793 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:37 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670794 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:38 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670795 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:38 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670796 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:38 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670797 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:38 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670798 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:39 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670799 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:39 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670800 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:39 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670801 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:39 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670802 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:39 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670803 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:40 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670804 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:40 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670805 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:40 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670806 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:40 1.139  IDS    1.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670807 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:40 1.139  IDS    3.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670808 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:41 1.139  IDS    3.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670809 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:41 1.139  IDS    3.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670810 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:41 1.139  IDS    3.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670811 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:41 1.139  IDS    3.0   -0  GG385+Clear   1.5  67.0 5554.9   
 670812 Bias              0:00:00.00 +00:00:00.0  2000.00 16:44 1.139  IDS    0.0   -0  Clear+Clear   1.5  67.0 5554.9   without color filter
 670813 Bias              0:00:00.00 +00:00:00.0  2000.00 16:45 1.139  IDS    0.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670814 Bias              0:00:00.00 +00:00:00.0  2000.00 16:45 1.139  IDS    0.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670815 Bias              0:00:00.00 +00:00:00.0  2000.00 16:45 1.139  IDS    0.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670816 Bias              0:00:00.00 +00:00:00.0  2000.00 16:45 1.139  IDS    0.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670817 arc red           0:00:00.00 +00:00:00.0  2000.00 16:46 1.139  IDS   10.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670818 arc blue          0:00:00.00 +00:00:00.0  2000.00 16:46 1.139  IDS  100.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670819 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:48 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670820 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:48 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670821 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:48 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670822 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:48 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670823 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:49 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670824 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:49 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670825 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:49 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670826 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:49 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670827 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:50 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670828 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:50 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670829 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:50 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670830 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:50 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670831 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:50 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670832 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:51 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670833 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:51 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670834 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:51 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670835 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:51 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670836 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:51 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670837 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:52 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670838 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:52 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670839 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:52 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670840 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:52 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670841 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:53 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670842 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:53 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670843 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:53 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670844 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:53 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670845 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:53 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670846 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:54 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670847 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:54 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670848 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:54 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670849 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:54 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670850 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:55 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670851 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:55 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670852 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:55 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670853 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:55 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670854 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:55 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670855 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:56 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670856 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:56 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670857 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:56 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670858 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:56 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670859 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:56 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670860 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:57 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670861 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:57 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670862 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:57 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670863 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:57 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670864 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:58 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
 670865 Flat field        0:00:00.00 +00:00:00.0  2000.00 16:58 1.139  IDS    1.0   -0  Clear+Clear   1.5  67.0 5554.9   
