INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2005 11 05 07:22

TELESCOPE             INT
DATE                  20051104
OBSERVER/S            Greimel
PROGRAMME             IPHAS
PROPOSAL REF          P10                 
TELESCOPE OPERATOR    none
SUPPORT ASTRONOMER    Greimel

TEL STATION / FOCUS   Prime  / 43.65
INSTRUMENT/S          WFC

SUNSET (UT)           18:32
EVENING TWILIGHT (UT) 19:45
MORNING TWILIGHT (UT) 06:06
SUNRISE (UT)          07:19
%ILLUM. LUNAR DISK    10
DARK TIME (HRS)       10:21
TWILIGHT TIME (HRS)   02:26
MOONRISE (UT)         No moonrise within sunset-sunrise
MOONSET (UT)          20:19

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
 479297 intphas_7441 Ha  23:25:20.45 +65:56:59.8 2000.00  20:07 1.302  WFC  120.0  180  Halpha                           
 479298 intphas_7441 r   23:25:20.45 +65:56:59.8 2000.00  20:09 1.300  WFC   30.1  180  r                                
 479299 intphas_7441 i   23:25:20.45 +65:56:59.7 2000.00  20:11 1.298  WFC   10.1  180  i                                
 479300 intphas_7441o Ha 23:26:09.68 +66:01:59.7 2000.00  20:12 1.299  WFC  120.0  180  Halpha                           
 479301 intphas_7441o r  23:26:09.68 +66:01:59.7 2000.00  20:14 1.297  WFC   30.1  180  r                                
 479302 intphas_7441o i  23:26:09.69 +66:01:59.7 2000.00  20:15 1.296  WFC   10.1  180  i                                
 479303 intphas_7442 Ha  23:25:26.88 +64:28:59.9 2000.00  20:16 1.270  WFC  120.0  180  Halpha                           
 479304 intphas_7442 r   23:25:26.87 +64:28:59.7 2000.00  20:19 1.268  WFC   30.1  180  r                                
 479305 intphas_7442 i   23:25:26.88 +64:28:59.6 2000.00  20:20 1.267  WFC   10.1  180  i                                
 479306 intphas_7442o Ha 23:26:13.45 +64:33:59.6 2000.00  20:21 1.267  WFC  119.5  180  Halpha                           
 479307 intphas_7442o r  23:26:13.45 +64:33:59.7 2000.00  20:24 1.266  WFC   30.1  180  r                                
 479308 intphas_7442o i  23:26:13.45 +64:33:59.7 2000.00  20:25 1.265  WFC   10.1  180  i                                
 479309 intphas_7443 Ha  23:25:58.42 +63:33:59.4 2000.00  20:26 1.248  WFC  120.0  180  Halpha                           
 479310 intphas_7443 r   23:25:58.42 +63:33:59.6 2000.00  20:28 1.247  WFC   30.1  180  r                                
 479311 intphas_7443 i   23:25:58.42 +63:33:59.6 2000.00  20:30 1.246  WFC   10.1  180  i                                
 479312 intphas_7443o Ha 23:26:43.48 +63:38:59.5 2000.00  20:30 1.246  WFC  120.0  180  Halpha                           
 479313 intphas_7443o r  23:26:43.47 +63:38:59.7 2000.00  20:33 1.245  WFC   30.1  180  r                                
