INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2004 08 21 07:26

TELESCOPE             INT
DATE                  20040820
OBSERVER/S            Amornrat
PROGRAMME             IPHAS
PROPOSAL REF          IPHAS     
TELESCOPE OPERATOR    none
SUPPORT ASTRONOMER    none

TEL STATION / FOCUS    / 
INSTRUMENT/S          WFC

SUNSET (UT)           19:54
EVENING TWILIGHT (UT) 21:10
MORNING TWILIGHT (UT) 05:21
SUNRISE (UT)          06:36
%ILLUM. LUNAR DISK    24
DARK TIME (HRS)       08:11
TWILIGHT TIME (HRS)   02:31
MOONRISE (UT)         No moonrise within sunset-sunrise
MOONSET (UT)          22:38

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
 417522 intphas_4842o Ha 19:22:52.40 +10:51:00.0 J2000.00 22:26 1.051  WFC  120.0  180  Halpha                           
 417523 intphas_4842o r  19:22:52.41 +10:51:00.0 J2000.00 22:29 1.051  WFC   30.1  180  r                                
 417524 intphas_4842o i  19:22:52.40 +10:50:59.9 J2000.00 22:30 1.051  WFC    9.5  180  i                                
 417525 intphas_4843 Ha  19:22:32.55 +15:10:00.2 J2000.00 22:31 1.029  WFC  119.5  180  Halpha                           
 417526 intphas_4843 r   19:22:32.55 +15:10:00.0 J2000.00 22:34 1.029  WFC   30.1  180  r                                
 417527 intphas_4843 i   19:22:32.54 +15:10:00.0 J2000.00 22:35 1.029  WFC   10.1  180  i                                
 417528 intphas_4843o Ha 19:22:53.27 +15:15:00.0 J2000.00 22:36 1.028  WFC  120.0  180  Halpha                           
 417529 intphas_4843o r  19:22:53.28 +15:14:59.9 J2000.00 22:39 1.028  WFC   30.1  180  r                                
 417530 intphas_4843o i  19:22:53.28 +15:15:00.0 J2000.00 22:40 1.029  WFC   10.1  180  i                                
 417531 intphas_4844 Ha  19:22:32.76 +12:13:59.9 J2000.00 22:41 1.043  WFC  120.0  180  Halpha                           
 417532 intphas_4844 r   19:22:32.77 +12:14:00.0 J2000.00 22:44 1.044  WFC   30.1  180  r                                
 417533 intphas_4844 i   19:22:32.77 +12:13:59.9 J2000.00 22:45 1.044  WFC   10.1  180  i                                
 417534 intphas_4844o Ha 19:22:53.23 +12:19:00.0 J2000.00 22:46 1.044  WFC  120.0  180  Halpha                           
 417535 intphas_4844o r  19:22:53.24 +12:18:59.9 J2000.00 22:48 1.044  WFC   30.1  180  r                                
 417536 intphas_4844o i  19:22:53.23 +12:19:00.0 J2000.00 22:50 1.044  WFC   10.1  180  i                                
 417537 intphas_4845 Ha  19:22:32.98 +13:41:59.9 J2000.00 22:50 1.038  WFC  120.0  180  Halpha                           
 417538 intphas_4845 r   19:22:32.98 +13:41:59.9 J2000.00 22:53 1.038  WFC   30.1  180  r                                
 417539 intphas_4845 i   19:22:32.97 +13:42:00.0 J2000.00 22:54 1.039  WFC   10.1  180  i                                
 417540 intphas_4845o Ha 19:22:53.57 +13:47:00.0 J2000.00 22:55 1.039  WFC  119.5  180  Halpha                           
 417541 intphas_4845o r  19:22:53.57 +13:47:00.0 J2000.00 22:58 1.040  WFC   30.1  180  r                                
 417542 intphas_4845o i  19:22:53.57 +13:47:00.0 J2000.00 22:59 1.040  WFC   10.1  180  i                                
 417543 intphas_4849 Ha  19:23:07.27 +20:07:00.0 J2000.00 23:00 1.017  WFC  120.0  180  Halpha                           
 417544 intphas_4849 r   19:23:07.27 +20:06:59.8 J2000.00 23:03 1.017  WFC   29.5  180  r                                
 417545 intphas_4849 i   19:23:07.27 +20:06:59.8 J2000.00 23:04 1.018  WFC   10.1  180  i                                
 417546 intphas_4849o Ha 19:23:28.57 +20:11:59.9 J2000.00 23:05 1.018  WFC  120.0  180  Halpha                           
 417547 intphas_4849o r  19:23:28.58 +20:11:59.9 J2000.00 23:08 1.019  WFC   30.1  180  r                                
 417548 intphas_4849o i  19:23:28.57 +20:11:59.9 J2000.00 23:09 1.020  WFC   10.1  180  i                                
 417549 intphas_4850 Ha  19:23:12.01 +18:38:59.9 J2000.00 23:10 1.026  WFC  120.0  180  Halpha                           
 417550 intphas_4850 r   19:23:12.01 +18:38:59.8 J2000.00 23:13 1.027  WFC   30.1  180  r                                
 417551 intphas_4850 i   19:23:12.02 +18:38:59.8 J2000.00 23:14 1.028  WFC   10.1  180  i                                
 417552 intphas_4850o Ha 19:23:33.14 +18:43:59.9 J2000.00 23:15 1.028  WFC  120.0  180  Halpha                           
 417553 intphas_4850o r  19:23:33.14 +18:43:59.8 J2000.00 23:18 1.030  WFC   30.1  180  r                                
 417554 intphas_4850o i  19:23:33.14 +18:43:59.9 J2000.00 23:19 1.030  WFC   10.1  180  i                                
 417555 intphas_4854 Ha  19:23:14.77 +17:11:00.0 J2000.00 23:20 1.037  WFC  120.0  180  Halpha                           
 417556 intphas_4854 r   19:23:14.76 +17:10:59.9 J2000.00 23:22 1.039  WFC   30.1  180  r                                
 417557 intphas_4854 i   19:23:14.76 +17:11:00.0 J2000.00 23:24 1.040  WFC   10.1  180  i                                
 417558 intphas_4854o Ha 19:23:35.71 +17:16:00.0 J2000.00 23:25 1.041  WFC  120.0  180  Halpha                           
 417559 intphas_4854o r  19:23:35.71 +17:15:59.9 J2000.00 23:27 1.042  WFC   30.1  180  r                                
 417560 intphas_4854o i  19:23:35.71 +17:15:59.9 J2000.00 23:28 1.043  WFC   10.1  180  i                                
 417561 G24-9 Ha         20:13:55.92 +06:42:54.9 J2000.00 23:30 1.079  WFC  119.5  180  Halpha                           
 417562 G24-9 r          20:13:55.92 +06:42:54.9 J2000.00 23:33 1.079  WFC   30.1  180  r                                
 417563 G24-9 i          20:13:55.92 +06:42:54.9 J2000.00 23:34 1.079  WFC   10.0  180  i                                
 417564 ST_L112 Ha       20:42:02.64 +00:15:59.0 J2000.00 23:36 1.141  WFC  120.0  180  Halpha                           
 417565 ST_L112 r        20:42:02.64 +00:15:59.0 J2000.00 23:39 1.140  WFC   30.1  180  r                                
 417566 ST_L112 i        20:42:02.64 +00:15:58.9 J2000.00 23:40 1.140  WFC   10.1  180  i                                
 417567 intphas_4855 Ha  19:23:15.37 +09:51:00.1 J2000.00 23:42 1.099  WFC  119.5  180  Halpha                           
 417568 intphas_4855 r   19:23:15.36 +09:51:00.0 J2000.00 23:44 1.102  WFC   30.1  180  r                                
 417569 intphas_4855 i   19:23:15.37 +09:50:59.9 J2000.00 23:46 1.103  WFC   10.1  180  i                                
 417570 intphas_4855o Ha 19:23:35.66 +09:56:00.0 J2000.00 23:47 1.105  WFC  120.0  180  Halpha                           
 417571 intphas_4855o r  19:23:35.67 +09:56:00.0 J2000.00 23:49 1.107  WFC   30.1  180  r                                
 417572 intphas_4855o i  19:23:35.67 +09:56:00.0 J2000.00 23:51 1.109  WFC    9.6  180  i                                
 417573 intphas_4856 Ha  19:23:16.31 +11:19:00.0 J2000.00 23:51 1.103  WFC  119.5  180  Halpha                           
 417574 intphas_4856 r   19:23:16.31 +11:19:00.0 J2000.00 23:54 1.106  WFC   30.1  180  r                                
 417575 intphas_4856 i   19:23:16.31 +11:18:59.9 J2000.00 23:55 1.107  WFC   10.1  180  i                                
 417576 intphas_4856o Ha 19:23:36.72 +11:23:59.9 J2000.00 23:56 1.109  WFC  119.5  180  Halpha                           
 417577 intphas_4856o r  19:23:36.72 +11:23:59.9 J2000.00 23:59 1.112  WFC   30.1  180  r                                
 417578 intphas_4856o i  19:23:36.72 +11:24:00.0 J2000.00 00:00 1.114  WFC   10.1  180  i                                
 417579 intphas_4857 Ha  19:23:16.58 +15:43:00.1 J2000.00 00:01 1.092  WFC  119.5  180  Halpha                           
 417580 intphas_4857 r   19:23:16.57 +15:43:00.0 J2000.00 00:04 1.096  WFC   30.1  180  r                                
 417581 intphas_4857 i   19:23:16.58 +15:42:59.9 J2000.00 00:05 1.097  WFC   10.0  180  i                                
 417582 intphas_4857o Ha 19:23:37.36 +15:48:00.0 J2000.00 00:06 1.100  WFC  120.0  180  Halpha                           
 417583 intphas_4857o r  19:23:37.37 +15:47:59.9 J2000.00 00:09 1.103  WFC   29.6  180  r                                
 417584 intphas_4857o i  19:23:37.37 +15:48:00.0 J2000.00 00:10 1.105  WFC   10.1  180  i                                
 417585 intphas_4858 Ha  19:23:16.97 +12:47:00.0 J2000.00 00:11 1.126  WFC  119.5  180  Halpha                           
 417586 intphas_4858 r   19:23:16.98 +12:47:00.0 J2000.00 00:14 1.130  WFC   30.1  180  r                                
 417587 intphas_4858 i   19:23:16.98 +12:47:00.0 J2000.00 00:15 1.132  WFC   10.1  180  i                                
 417588 intphas_4858o Ha 19:23:37.50 +12:52:00.0 J2000.00 00:16 1.135  WFC  120.0  180  Halpha                           
 417589 intphas_4858o r  19:23:37.50 +12:51:59.9 J2000.00 00:18 1.139  WFC   30.1  180  r                                
 417590 intphas_4858o i  19:23:37.50 +12:52:00.0 J2000.00 00:20 1.141  WFC   10.1  180  i                                
 417591 intphas_4859 Ha  19:23:17.20 +14:14:59.9 J2000.00 00:20 1.137  WFC  119.5  180  Halpha                           
 417592 intphas_4859 r   19:23:17.19 +14:15:00.0 J2000.00 00:23 1.141  WFC   30.1  180  r                                
 417593 intphas_4859 i   19:23:17.20 +14:15:00.0 J2000.00 00:24 1.143  WFC   10.1  180  i                                
 417594 intphas_4859o Ha 19:23:37.83 +14:20:00.0 J2000.00 00:25 1.146  WFC  120.0  180  Halpha                           
 417595 intphas_4859o r  19:23:37.84 +14:20:00.0 J2000.00 00:28 1.151  WFC   30.0  180  r                                
 417596 intphas_4859o i  19:23:37.84 +14:20:00.0 J2000.00 00:29 1.153  WFC    9.5  180  i                                
 417597 ST_L114_750 Ha   22:41:47.76 +01:11:25.0 J2000.00 01:45 1.128  WFC  120.0  180  Halpha                           
 417598 ST_L114_750 r    22:41:47.76 +01:11:25.0 J2000.00 01:48 1.128  WFC   30.1  180  r                                
 417599 ST_L114_750 i    22:41:47.76 +01:11:25.1 J2000.00 01:49 1.128  WFC   10.1  180  i                                
 417600 ST_NGC7790 Ha    23:58:26.16 +61:12:56.8 J2000.00 01:51 1.220  WFC  120.0  180  Halpha                           
 417601 ST_NGC7790 r     23:58:26.15 +61:12:56.9 J2000.00 01:54 1.218  WFC   30.1  180  r                                
 417602 ST_NGC7790 i     23:58:26.15 +61:12:56.9 J2000.00 01:55 1.218  WFC   10.1  180  i                                
 417603 intphas_0179o Ha  0:34:45.78 +66:35:00.0 J2000.00 01:57 1.331  WFC  120.0  180  Halpha                           
 417604 intphas_0179o r   0:34:45.78 +66:34:59.7 J2000.00 02:00 1.328  WFC   30.1  180  r                                
 417605 intphas_0179o i   0:34:45.77 +66:34:59.8 J2000.00 02:01 1.327  WFC   10.1  180  i                                
 417606 intphas_0180 Ha   0:34:04.88 +62:27:59.4 J2000.00 02:02 1.263  WFC  120.0  180  Halpha                           
 417607 intphas_0180 r    0:34:04.88 +62:27:59.6 J2000.00 02:05 1.261  WFC   30.1  180  r                                
 417608 intphas_0180 i    0:34:04.89 +62:27:59.6 J2000.00 02:06 1.260  WFC   10.1  180  i                                
 417609 intphas_0180o Ha  0:34:48.27 +62:32:59.6 J2000.00 02:07 1.260  WFC  120.0  180  Halpha                           
 417610 intphas_0180o r   0:34:48.28 +62:32:59.6 J2000.00 02:09 1.257  WFC   29.5  180  r                                
 417611 intphas_0180o i   0:34:48.27 +62:32:59.5 J2000.00 02:11 1.256  WFC   10.1  180  i                                
 417612 intphas_0181 Ha   0:34:18.30 +58:36:59.2 J2000.00 02:12 1.205  WFC  120.0  180  Halpha                           
 417613 intphas_0181 r    0:34:18.30 +58:36:59.3 J2000.00 02:14 1.203  WFC   30.0  180  r                                
 417614 intphas_0181 i    0:34:18.29 +58:36:59.3 J2000.00 02:16 1.202  WFC   10.1  180  i                                
 417615 intphas_0181o Ha  0:34:56.79 +58:41:59.4 J2000.00 02:16 1.202  WFC  120.0  180  Halpha                           
 417616 intphas_0181o r   0:34:56.80 +58:41:59.3 J2000.00 02:19 1.199  WFC   30.1  180  r                                
 417617 intphas_0181o i   0:34:56.80 +58:41:59.4 J2000.00 02:20 1.198  WFC   10.1  180  i                                
 417618 intphas_0182 Ha   0:34:20.92 +61:10:59.6 J2000.00 02:21 1.225  WFC  119.5  180  Halpha                           
 417619 intphas_0182 r    0:34:20.92 +61:10:59.5 J2000.00 02:24 1.223  WFC   30.1  180  r                                
 417620 intphas_0182 i    0:34:20.91 +61:10:59.5 J2000.00 02:25 1.222  WFC   10.1  180  i                                
 417621 intphas_0182o Ha  0:35:02.51 +61:15:59.4 J2000.00 02:26 1.222  WFC  119.5  180  Halpha                           
 417622 intphas_0182o r   0:35:02.52 +61:15:59.5 J2000.00 02:29 1.221  WFC   30.1  180  r                                
 417623 intphas_0182o i   0:35:02.51 +61:15:59.3 J2000.00 02:30 1.220  WFC   10.1  180  i                                
 417624 intphas_0183 Ha   0:34:24.71 +59:53:59.5 J2000.00 02:31 1.201  WFC  120.0  180  Halpha                           
 417625 intphas_0183 r    0:34:24.71 +59:53:59.5 J2000.00 02:34 1.199  WFC   30.1  180  r                                
 417626 intphas_0183 i    0:34:24.70 +59:53:59.5 J2000.00 02:35 1.198  WFC    9.6  180  i                                
 417627 intphas_0183o Ha  0:35:04.68 +59:58:59.5 J2000.00 02:36 1.198  WFC  120.0  180  Halpha                           
 417628 intphas_0183o r   0:35:04.69 +59:58:59.5 J2000.00 02:39 1.196  WFC   30.1  180  r                                
 417629 intphas_0183o i   0:35:04.68 +59:58:59.5 J2000.00 02:40 1.195  WFC   10.1  180  i                                
 417630 intphas_0184 Ha   0:34:29.36 +64:39:59.7 J2000.00 02:41 1.257  WFC  120.0  180  Halpha                           
 417631 intphas_0184 r    0:34:29.35 +64:39:59.7 J2000.00 02:43 1.256  WFC   29.0  180  r                                
 417632 intphas_0184 i    0:34:29.35 +64:39:59.7 J2000.00 02:45 1.255  WFC   10.1  180  i                                
 417633 intphas_0184o Ha  0:35:16.24 +64:44:59.6 J2000.00 02:46 1.256  WFC  120.0  180  Halpha                           
 417634 intphas_0184o r   0:35:16.24 +64:44:59.7 J2000.00 02:48 1.255  WFC   30.1  180  r                                
 417635 intphas_0184o i   0:35:16.25 +64:44:59.7 J2000.00 02:50 1.254  WFC   10.1  180  i                                
 417636 intphas_0185 Ha   0:35:08.20 +67:02:59.9 J2000.00 02:50 1.290  WFC  119.5  180  Halpha                           
 417637 intphas_0185 r    0:35:08.19 +67:02:59.8 J2000.00 02:53 1.289  WFC   29.5  180  r                                
 417638 intphas_0185 i    0:35:08.20 +67:02:59.8 J2000.00 02:54 1.288  WFC   10.1  180  i                                
 417639 intphas_0185o Ha  0:35:59.66 +67:07:59.7 J2000.00 02:55 1.289  WFC  120.0  180  Halpha                           
 417640 intphas_0185o r   0:35:59.67 +67:07:59.8 J2000.00 02:58 1.288  WFC   30.1  180  r                                
 417641 intphas_0185o i   0:35:59.67 +67:07:59.8 J2000.00 02:59 1.288  WFC   10.1  180  i                                
 417642 intphas_0186 Ha   0:35:12.72 +63:22:59.4 J2000.00 03:00 1.227  WFC  120.0  180  Halpha                           
 417643 intphas_0186 r    0:35:12.72 +63:22:59.6 J2000.00 03:03 1.226  WFC   30.1  180  r                                
 417644 intphas_0186 i    0:35:12.72 +63:22:59.6 J2000.00 03:04 1.225  WFC   10.1  180  i                                
 417645 intphas_0186o Ha  0:35:57.49 +63:27:59.6 J2000.00 03:05 1.226  WFC  120.0  180  Halpha                           
 417646 intphas_0186o r   0:35:57.49 +63:27:59.6 J2000.00 03:08 1.225  WFC   29.6  180  r                                
 417647 intphas_0186o i   0:35:57.48 +63:27:59.6 J2000.00 03:09 1.225  WFC   10.1  180  i                                
 417648 intphas_0187 Ha   0:35:22.75 +65:34:59.9 J2000.00 03:10 1.256  WFC  120.0  180  Halpha                           
 417649 intphas_0187 r    0:35:22.76 +65:34:59.7 J2000.00 03:13 1.255  WFC   30.1  180  r                                
 417650 intphas_0187 i    0:35:22.76 +65:34:59.8 J2000.00 03:14 1.255  WFC    9.5  180  i                                
 417651 intphas_0187o Ha  0:36:11.30 +65:39:59.7 J2000.00 03:15 1.256  WFC  120.0  180  Halpha                           
 417652 intphas_0187o r   0:36:11.30 +65:39:59.7 J2000.00 03:17 1.255  WFC   30.1  180  r                                
 417653 intphas_0187o i   0:36:11.29 +65:39:59.8 J2000.00 03:19 1.255  WFC    9.5  180  i                                
 417654 intphas_0188 Ha   0:35:37.01 +62:05:59.5 J2000.00 03:20 1.201  WFC  120.0  180  Halpha                           
 417655 intphas_0188 r    0:35:37.02 +62:05:59.6 J2000.00 03:22 1.200  WFC   30.1  180  r                                
 417656 intphas_0188 i    0:35:37.01 +62:05:59.5 J2000.00 03:23 1.200  WFC   10.1  180  i                                
 417657 intphas_0188o Ha  0:36:19.88 +62:10:59.5 J2000.00 03:24 1.201  WFC  120.0  180  Halpha                           
 417658 intphas_0188o r   0:36:19.88 +62:10:59.5 J2000.00 03:27 1.200  WFC   30.0  180  r                                
