 569500 intphas_6282 r   20:56:23.56 +43:12:59.5 2000.00  03:38 1.036  WFC   30.1  180  r                                
 569501 intphas_6282 i   20:56:23.57 +43:12:59.4 2000.00  03:40 1.035  WFC   10.1  180  i                                
 569502 intphas_6282o Ha 20:56:51.04 +43:17:59.4 2000.00  03:40 1.036  WFC  120.0  180  Halpha                           
 569503 intphas_6282o r  20:56:51.05 +43:17:59.5 2000.00  03:43 1.035  WFC   29.5  180  r                                
 569504 intphas_6282o i  20:56:51.05 +43:17:59.4 2000.00  03:44 1.035  WFC   10.1  180  i                                
 569505 Focus run        20:56:51.05 +43:17:59.4 2000.00  03:50 1.034  WFC   10.1  180  r                                
 569506 intphas_6293 Ha  20:57:20.60 +43:45:59.7 2000.00  03:54 1.036  WFC  120.1  180  Halpha                           
 569507 intphas_6293 r   20:57:20.60 +43:45:59.5 2000.00  03:57 1.035  WFC   30.1  180  r                                
 569508 intphas_6293 i   20:57:20.59 +43:45:59.5 2000.00  03:58 1.035  WFC   10.1  180  i                                
 569509 intphas_6293o Ha 20:57:48.33 +43:50:59.4 2000.00  03:59 1.036  WFC  120.0  180  Halpha                           
 569510 intphas_6293o r  20:57:48.32 +43:50:59.4 2000.00  04:01 1.036  WFC   30.1  180  r                                
 569511 intphas_6293o i  20:57:48.32 +43:50:59.4 2000.00  04:03 1.036  WFC   10.1  180  i                                
 569512 intphas_6131 Ha  20:43:30.21 +44:18:59.7 2000.00  04:03 1.040  WFC  119.5  180  Halpha                           
 569513 intphas_6131 r   20:43:30.22 +44:18:59.5 2000.00  04:06 1.040  WFC   29.5  180  r                                
 569514 intphas_6131 i   20:43:30.22 +44:18:59.5 2000.00  04:07 1.041  WFC   10.1  180  i                                
 569515 intphas_6131o Ha 20:43:58.21 +44:23:59.4 2000.00  04:08 1.041  WFC  120.0  180  Halpha                           
 569516 intphas_6131o r  20:43:58.21 +44:23:59.4 2000.00  04:10 1.042  WFC   30.1  180  r                                
 569517 intphas_6131o i  20:43:58.21 +44:23:59.5 2000.00  04:11 1.042  WFC   10.1  180  i                                
 569518 intphas_6409 Ha  21:08:11.34 +50:21:59.4 2000.00  04:12 1.076  WFC  120.0  180  Halpha                           
 569519 intphas_6409 r   21:08:11.34 +50:21:59.3 2000.00  04:15 1.076  WFC   30.1  180  r                                
 569520 intphas_6409 i   21:08:11.33 +50:21:59.4 2000.00  04:16 1.076  WFC    9.5  180  i                                
 569521 intphas_6409o Ha 21:08:42.75 +50:26:59.2 2000.00  04:17 1.076  WFC  120.0  180  Halpha                           
 569522 intphas_6409o r  21:08:42.73 +50:26:59.3 2000.00  04:19 1.077  WFC   30.1  180  r                                
 569523 intphas_6409o i  21:08:42.75 +50:26:59.3 2000.00  04:21 1.077  WFC   10.1  180  i                                
 569524 intphas_6719 Ha  21:41:21.43 +47:03:59.6 2000.00  04:21 1.057  WFC  120.0  180  Halpha                           
 569525 intphas_6719 r    0:00:00.00 +00:00:00.0 2000.00  04:24 1.056  WFC   30.1  180  r                                
 569526 intphas_6719 i   21:41:21.43 +47:03:59.4 2000.00  04:25 1.056  WFC   10.1  180  i                                
 569527 intphas_6719o Ha 21:41:50.83 +47:08:59.5 2000.00  04:26 1.056  WFC  120.0  180  Halpha                           
 569528 intphas_6719o r  21:41:50.84 +47:08:59.4 2000.00  04:28 1.056  WFC   30.1  180  r                                
 569529 intphas_6719o i  21:41:50.83 +47:08:59.5 2000.00  04:30 1.055  WFC    9.6  180  i                                
 569530 intphas_6767 Ha  21:46:48.34 +48:20:59.5 2000.00  04:30 1.064  WFC  120.0  180  Halpha                           
 569531 intphas_6767 r   21:46:48.35 +48:20:59.4 2000.00  04:33 1.063  WFC   30.1  180  r                                
 569532 intphas_6767 i   21:46:48.34 +48:20:59.5 2000.00  04:34 1.063  WFC    9.5  180  i                                
 569533 intphas_6767o Ha 21:47:18.49 +48:25:59.6 2000.00  04:35 1.063  WFC  120.0  180  Halpha                           
 569534 intphas_6767o r  21:47:18.49 +48:25:59.5 2000.00  04:37 1.063  WFC   30.1  180  r                                
 569535 intphas_6767o i  21:47:18.49 +48:25:59.5 2000.00  04:38 1.063  WFC   10.1  180  i                                
 569536 intphas_6493 Ha  21:16:25.69 +48:53:59.6 2000.00  04:39 1.068  WFC  119.5  180  Halpha                           
 569537 intphas_6493 r   21:16:25.68 +48:53:59.5 2000.00  04:42 1.068  WFC   30.1  180  r                                
 569538 intphas_6493 i   21:16:25.69 +48:53:59.5 2000.00  04:43 1.069  WFC   10.1  180  i                                
 569539 intphas_6493o Ha 21:16:56.16 +48:58:59.5 2000.00  04:44 1.069  WFC  119.5  180  Halpha                           
 569540 intphas_6493o r  21:16:56.15 +48:58:59.4 2000.00  04:46 1.070  WFC   30.1  180  r                                
 569541 intphas_6493o i  21:16:56.16 +48:58:59.5 2000.00  04:47 1.070  WFC   10.1  180  i                                
 569542 intphas_6361 Ha  21:03:41.19 +43:12:59.6 2000.00  04:48 1.044  WFC  120.1  180  Halpha                           
 569543 intphas_6361 r   21:03:41.20 +43:12:59.5 2000.00  04:51 1.045  WFC   30.1  180  r                                
 569544 intphas_6361 i   21:03:41.20 +43:12:59.5 2000.00  04:52 1.046  WFC   10.1  180  i                                
 569545 intphas_6361o Ha 21:04:08.68 +43:17:59.5 2000.00  04:53 1.047  WFC  120.0  180  Halpha                           
 569546 intphas_6361o r  21:04:08.67 +43:17:59.4 2000.00  04:55 1.048  WFC   30.1  180  r                                
 569547 intphas_6361o i  21:04:08.68 +43:17:59.5 2000.00  04:57 1.049  WFC   10.1  180  i                                
 569548 st_l113 Ha       21:40:58.80 +00:48:38.0 2000.00  04:59 1.134  WFC  120.1  180  Halpha                           
 569549 st_l113 r        21:40:58.80 +00:48:37.9 2000.00  05:02 1.135  WFC   30.1  180  r                                
 569550 st_l113 i        21:40:58.79 +00:48:37.9 2000.00  05:03 1.135  WFC    9.5  180  i                                
