INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2004 07 02 06:41

TELESCOPE             INT
DATE                  20040701
OBSERVER/S            P.Guterman
PROGRAMME             CoRoT
PROPOSAL REF          CAT 
TELESCOPE OPERATOR    no one
SUPPORT ASTRONOMER    Antonio Garcia

TEL STATION / FOCUS    / 
INSTRUMENT/S          WFC

SUNSET (UT)           20:22
EVENING TWILIGHT (UT) 21:48
MORNING TWILIGHT (UT) 04:43
SUNRISE (UT)          06:09
%ILLUM. LUNAR DISK      1
DARK TIME (HRS)       06:55
TWILIGHT TIME (HRS)   02:52
MOONRISE (UT)         No moonrise within sunset-sunrise
MOONSET (UT)          06:04

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
        degC   %    km/s  km/s  deg   mbar    degC   degC   degC    %     %
21:00  20.0   21     3.5   4.2  136   777.3   20.0  22.5    20.6   21    20 
22:00  19.7   18     6.5   6.8   48   777.7   19.7  21.1    20.8   18    17 
23:00  19.7   18    14.3  15.9   21   778.2   19.7  20.9    20.7   18    17 
00:00  19.9   17    18.1  19.3   45   778.5   19.9  20.8    20.7   17    17 
01:00  19.6   17    17.1  20.2   10   778.2   19.6  20.4    20.8   17    17 
02:00  19.4   17    13.6  14.6    2   777.9   19.4  20.2    20.6   17    17 
03:00  19.4   17    15.5  17.3    2   777.4   19.4  19.9    20.6   17    17 
04:00  19.6   16    18.3  19.0   11   777.1   19.6  19.9    20.6   16    16 
05:00  19.4   16    20.8  21.5   30   776.5   19.4  19.6    20.4   16    17 
06:00  19.6   14    19.6  20.0   23   776.5   19.6  19.7    20.4   14    15 

TIME LOST weather           00:00
TIME LOST Technical         00:00
TIME LOST Other             00:00

WEATHER CONDITIONS (eg transparancy, dust, %cloud cover, seeing):
not photometric. sahara dust brume  + full moon

COMMENTS (causes of time lost, setup information eg CCD windows):




 Run     Object              RA           Dec    Equinox   UT    Airm Instr  Texp  Sky  Filters      Slit  Grat CenwA   Comments
                                                                              sec  PA   etc. 
 405778 Bias frame                                        14:26        WFC    0.0       B                                
 405956 171834_115a      18:44:14.00 +03:27:00.0 J2000.00 02:08 1.137  WFC   40.1  180  B                                
 405957 171834_115a      18:44:14.00 +03:27:00.0 J2000.00 02:09 1.138  WFC   16.1  180  V                                
 405958 171834_115a      18:44:13.99 +03:27:00.0 J2000.00 02:10 1.139  WFC   10.1  180  r                                
 405959 171834_115a      18:44:14.00 +03:26:59.9 J2000.00 02:11 1.140  WFC   10.1  180  i                                
 405960 171834_116a      18:42:14.00 +03:26:59.9 J2000.00 02:12 1.144  WFC   39.5  180  B                                
 405961 171834_116a      18:42:13.99 +03:27:00.0 J2000.00 02:13 1.146  WFC   15.6  180  V                                
 405962 171834_116a      18:42:13.99 +03:26:59.9 J2000.00 02:14 1.147  WFC   10.1  180  r                                
 405963 171834_116a      18:42:14.00 +03:26:59.9 J2000.00 02:15 1.148  WFC    9.5  180  i                                
 405964 181555_2b        19:27:02.00 -02:11:06.0 J2000.00 02:21 1.172  WFC   39.5  180  B                                
 405965 181555_2b        19:27:02.00 -02:11:06.0 J2000.00 02:22 1.173  WFC   15.5  180  V                                
 405966 181555_2b        19:27:02.00 -02:11:06.0 J2000.00 02:23 1.174  WFC   10.1  180  r                                
 405967 181555_2b        19:27:02.00 -02:11:05.9 J2000.00 02:24 1.174  WFC    9.5  180  i                                
 405968 181555_4b        19:31:02.00 -02:11:06.0 J2000.00 02:25 1.172  WFC   40.1  180  B                                
 405969 181555_4b        19:31:02.00 -02:11:06.0 J2000.00 02:26 1.173  WFC   16.1  180  V                                
 405970 181555_4b        19:31:01.99 -02:11:06.0 J2000.00 02:27 1.174  WFC   10.1  180  r                                
 405971 181555_4b        19:31:02.00 -02:11:06.0 J2000.00 02:28 1.174  WFC    9.5  180  i                                
 405972 181555_5b        19:21:01.99 -01:41:05.9 J2000.00 02:29 1.177  WFC   39.5  180  B                                
 405973 181555_5b        19:21:02.00 -01:41:06.0 J2000.00 02:30 1.178  WFC   16.1  180  V                                
 405974 181555_5b        19:21:02.00 -01:41:06.0 J2000.00 02:31 1.179  WFC   10.1  180  r                                
 405975 181555_5b        19:21:02.00 -01:41:06.0 J2000.00 02:32 1.179  WFC    9.5  180  i                                
 405976 181555_7b        19:25:01.99 -01:41:06.0 J2000.00 02:33 1.177  WFC   40.1  180  B                                
 405977 181555_7b        19:25:02.00 -01:41:06.0 J2000.00 02:35 1.178  WFC   16.0  180  V                                
 405978 181555_7b        19:25:01.99 -01:41:05.9 J2000.00 02:36 1.179  WFC   10.1  180  r                                
 405979 181555_7b        19:25:01.99 -01:41:06.0 J2000.00 02:36 1.180  WFC   10.1  180  i                                
 405980 181555_9b        19:29:01.99 -01:41:06.0 J2000.00 02:37 1.177  WFC   40.1  180  B                                
 405981 181555_9b        19:29:02.00 -01:41:06.0 J2000.00 02:39 1.178  WFC   16.1  180  V                                
 405982 181555_9b        19:29:02.00 -01:41:05.9 J2000.00 02:40 1.179  WFC   10.1  180  r                                
 405983 181555_9b        19:29:01.99 -01:41:06.0 J2000.00 02:41 1.180  WFC   10.1  180  i                                
 405984 181555_11b       19:33:01.99 -01:41:06.0 J2000.00 02:42 1.177  WFC   40.1  180  B                                
 405985 181555_11b       19:33:01.99 -01:41:06.0 J2000.00 02:43 1.178  WFC   16.1  180  V                                
 405986 181555_11b       19:33:02.00 -01:41:05.9 J2000.00 02:44 1.179  WFC   10.1  180  r                                
 405987 181555_11b       19:33:02.00 -01:41:06.0 J2000.00 02:45 1.180  WFC    9.0  180  i                                
 405988 181555_12b       19:19:02.00 -01:11:06.0 J2000.00 02:46 1.191  WFC   39.5  180  B                                
 405989 181555_12b       19:19:02.00 -01:11:05.9 J2000.00 02:47 1.193  WFC   16.1  180  V                                
 405990 181555_12b       19:19:02.00 -01:11:06.0 J2000.00 02:48 1.194  WFC   10.1  180  r                                
 405991 181555_12b       19:19:02.00 -01:11:06.0 J2000.00 02:49 1.196  WFC   10.1  180  i                                
 405992 181555_14b       19:23:02.00 -01:11:05.9 J2000.00 02:50 1.192  WFC   40.1  180  B                                
 405993 181555_14b       19:23:01.99 -01:11:05.9 J2000.00 02:51 1.193  WFC   16.1  180  V                                
 405994 181555_14b       19:23:02.00 -01:11:05.9 J2000.00 02:52 1.195  WFC   10.1  180  r                                
 405995 181555_14b       19:23:02.00 -01:11:06.0 J2000.00 02:53 1.196  WFC   10.1  180  i                                
 405996 181555_16b       19:27:01.99 -01:11:06.0 J2000.00 02:54 1.192  WFC   40.0  180  B                                
 405997 181555_16b       19:27:01.99 -01:11:06.0 J2000.00 02:55 1.193  WFC   15.5  180  V                                
 405998 181555_16b       19:27:02.00 -01:11:06.0 J2000.00 02:56 1.195  WFC   10.1  180  r                                
 405999 181555_16b       19:27:01.99 -01:11:05.9 J2000.00 02:57 1.196  WFC   10.1  180  i                                
 406000 181555_18b       19:31:02.00 -01:11:06.0 J2000.00 02:58 1.192  WFC   40.1  180  B                                
 406001 181555_18b       19:31:01.99 -01:11:05.9 J2000.00 03:00 1.194  WFC   16.1  180  V                                
 406002 181555_18b       19:31:01.99 -01:11:05.9 J2000.00 03:01 1.195  WFC   10.1  180  r                                
 406003 181555_18b       19:31:02.00 -01:11:06.0 J2000.00 03:01 1.196  WFC   10.1  180  i                                
 406004 181555_20b       19:21:01.99 -00:41:06.1 J2000.00 03:02 1.208  WFC   40.1  180  B                                
 406005 181555_20b       19:21:02.00 -00:41:05.9 J2000.00 03:04 1.210  WFC   15.5  180  V                                
 406006 181555_20b       19:21:01.99 -00:41:06.0 J2000.00 03:05 1.211  WFC   10.1  180  r                                
 406007 181555_20b       19:21:01.99 -00:41:06.0 J2000.00 03:06 1.213  WFC   10.1  180  i                                
 406008 181555_22b       19:25:02.00 -00:41:06.0 J2000.00 03:06 1.208  WFC   40.1  180  B                                
 406009 181555_22b       19:25:02.00 -00:41:06.0 J2000.00 03:08 1.210  WFC   16.1  180  V                                
 406010 181555_22b       19:25:02.00 -00:41:06.0 J2000.00 03:09 1.212  WFC   10.1  180  r                                
 406011 181555_22b       19:25:02.00 -00:41:06.0 J2000.00 03:10 1.213  WFC   10.1  180  i                                
 406012 181555_24b       19:29:02.00 -00:41:05.9 J2000.00 03:11 1.208  WFC   40.1  180  B                                
 406013 181555_24b       19:29:02.00 -00:41:06.0 J2000.00 03:12 1.210  WFC   16.1  180  V                                
 406014 181555_24b       19:29:02.00 -00:41:05.9 J2000.00 03:13 1.212  WFC   10.1  180  r                                
 406015 181555_24b       19:29:02.00 -00:41:06.0 J2000.00 03:14 1.214  WFC   10.1  180  i                                
 406016 181555_26b       19:33:01.99 -00:41:06.0 J2000.00 03:15 1.209  WFC   40.1  180  B                                
 406017 181555_26b       19:33:01.99 -00:41:05.9 J2000.00 03:16 1.211  WFC   16.1  180  V                                
 406018 181555_26b       19:33:02.00 -00:41:06.0 J2000.00 03:17 1.212  WFC   10.1  180  r                                
 406019 181555_26b       19:33:01.99 -00:41:06.0 J2000.00 03:18 1.214  WFC   10.1  180  i                                
 406020 110-365          18:42:57.40 +00:07:23.0 J2000.00 03:20 1.343  WFC   20.1  180  B                                
 406021 110-365          18:42:57.40 +00:07:22.9 J2000.00 03:21 1.347  WFC    7.1  180  V                                
 406022 110-365          18:42:57.40 +00:07:23.0 J2000.00 03:22 1.350  WFC    5.1  180  r                                
 406023 110-365          18:42:57.40 +00:07:23.0 J2000.00 03:23 1.353  WFC    5.1  180  i                                
 406024 181555_11a       19:32:59.98 -01:53:06.0 J2000.00 03:25 1.244  WFC   40.0  180  B                                
 406025 181555_11a       19:32:59.99 -01:53:06.0 J2000.00 03:26 1.246  WFC   16.1  180  V                                
 406026 181555_11a       19:32:59.99 -01:53:05.9 J2000.00 03:27 1.248  WFC   10.1  180  r                                
 406027 181555_11a       19:33:00.00 -01:53:06.0 J2000.00 03:28 1.250  WFC   10.1  180  i                                
 406028 181555_5a        19:20:59.99 -01:53:06.0 J2000.00 03:29 1.282  WFC   40.1  180  B                                
 406029 181555_5a        19:21:00.00 -01:53:05.9 J2000.00 03:30 1.285  WFC   16.1  180  V                                
 406030 181555_5a        19:21:00.00 -01:53:05.9 J2000.00 03:31 1.288  WFC   10.1  180  r                                
 406031 181555_5a        19:21:00.00 -01:53:06.0 J2000.00 03:32 1.290  WFC   10.1  180  i                                
 406032 170580_65b       18:34:10.99 +05:27:55.0 J2000.00 03:37 1.370  WFC   40.1  180  B                                
 406033 170580_65b       18:34:10.99 +05:27:55.0 J2000.00 03:38 1.375  WFC   16.1  180  V                                
 406034 170580_65b       18:34:11.00 +05:27:55.0 J2000.00 03:39 1.379  WFC   10.1  180  r                                
 406035 170580_65b       18:34:11.00 +05:27:54.9 J2000.00 03:40 1.383  WFC   10.1  180  i                                
 406036 170580_67b       18:38:11.00 +05:27:55.0 J2000.00 03:41 1.370  WFC   39.5  180  B                                
 406037 170580_67b       18:38:11.00 +05:27:55.0 J2000.00 03:42 1.376  WFC   16.1  180  V                                
 406038 170580_67b       18:38:10.99 +05:27:54.9 J2000.00 03:43 1.380  WFC   10.1  180  r                                
 406039 170580_67b       18:38:11.00 +05:27:55.0 J2000.00 03:44 1.384  WFC   10.1  180  i                                
 406040 170580_69b       18:42:10.99 +05:27:55.0 J2000.00 03:45 1.371  WFC   40.1  180  B                                
 406041 170580_69b       18:42:11.00 +05:27:55.0 J2000.00 03:46 1.376  WFC   16.1  180  V                                
 406042 170580_69b       18:42:10.99 +05:27:55.0 J2000.00 03:47 1.381  WFC   10.1  180  r                                
 406043 170580_69b       18:42:11.00 +05:27:55.0 J2000.00 03:48 1.385  WFC   10.1  180  i                                
 406044 170580_72b       18:32:11.00 +05:57:54.9 J2000.00 03:49 1.432  WFC   40.1  180  B                                
 406045 170580_72b       18:32:11.00 +05:57:55.0 J2000.00 03:51 1.439  WFC   16.1  180  V                                
 406046 170580_72b       18:32:11.00 +05:57:54.9 J2000.00 03:52 1.444  WFC    9.6  180  r                                
 406047 170580_72b       18:32:11.00 +05:57:54.9 J2000.00 03:52 1.448  WFC   10.1  180  i                                
 406048 170580_74b       18:36:11.00 +05:57:55.0 J2000.00 03:53 1.433  WFC   40.1  180  B                                
 406049 170580_74b       18:36:10.99 +05:57:55.0 J2000.00 03:55 1.439  WFC   16.1  180  V                                
 406050 170580_74b       18:36:10.99 +05:57:54.9 J2000.00 03:56 1.444  WFC   10.1  180  r                                
 406051 170580_74b       18:36:11.00 +05:57:55.0 J2000.00 03:57 1.449  WFC   10.1  180  i                                
 406052 170580_76b       18:40:11.00 +05:57:54.9 J2000.00 03:58 1.434  WFC   40.1  180  B                                
 406053 170580_76b       18:40:10.99 +05:57:54.9 J2000.00 03:59 1.440  WFC   16.1  180  V                                
 406054 170580_76b       18:40:11.00 +05:57:54.9 J2000.00 04:00 1.445  WFC    9.5  180  r                                
 406055 170580_76b       18:40:11.00 +05:57:55.0 J2000.00 04:01 1.450  WFC   10.1  180  i                                
 406056 170580_78b       18:44:11.00 +05:57:54.9 J2000.00 04:02 1.435  WFC   40.0  180  B                                
 406057 170580_78b       18:44:10.99 +05:57:55.0 J2000.00 04:03 1.441  WFC   16.1  180  V                                
 406058 170580_78b       18:44:10.99 +05:57:54.9 J2000.00 04:04 1.446  WFC   10.1  180  r                                
 406059 170580_78b       18:44:11.00 +05:57:55.0 J2000.00 04:05 1.451  WFC   10.0  180  i                                
 406060 170580_85b       18:40:11.00 +06:27:54.9 J2000.00 04:06 1.472  WFC   40.1  180  B                                
 406061 170580_85b       18:40:10.99 +06:27:54.9 J2000.00 04:07 1.479  WFC   16.0  180  V                                
 406062 170580_85b       18:40:11.00 +06:27:54.9 J2000.00 04:08 1.485  WFC   10.1  180  r                                seeing 0.9
 406063 170580_85b       18:40:10.99 +06:27:54.9 J2000.00 04:09 1.490  WFC   10.1  180  i                                
 406064 170580_81b       18:32:10.99 +06:27:54.9 J2000.00 04:11 1.554  WFC   40.1  180  B                                
 406065 170580_81b       18:32:11.00 +06:27:54.9 J2000.00 04:12 1.562  WFC   16.1  180  V                                
 406066 170580_81b       18:32:11.00 +06:27:55.0 J2000.00 04:13 1.569  WFC   10.1  180  r                                
 406067 170580_81b       18:32:11.00 +06:27:54.9 J2000.00 04:14 1.575  WFC   10.1  180  i                                
 406068 170580_91b       18:34:10.99 +06:57:54.8 J2000.00 04:15 1.560  WFC   40.1  180  B                                
 406069 170580_91b       18:34:10.99 +06:57:55.0 J2000.00 04:17 1.569  WFC   16.1  180  V                                
 406070 170580_91b       18:34:11.00 +06:57:54.9 J2000.00 04:18 1.575  WFC   10.1  180  r                                
 406071 170580_91b       18:34:11.00 +06:57:55.0 J2000.00 04:18 1.581  WFC   10.1  180  i                                
 406072 170580_93b       18:38:11.00 +06:57:54.9 J2000.00 04:19 1.561  WFC   40.1  180  B                                
 406073 170580_93b       18:38:10.99 +06:57:55.0 J2000.00 04:21 1.570  WFC   16.1  180  V                                
 406074 170580_93b       18:38:11.00 +06:57:54.9 J2000.00 04:22 1.576  WFC    9.6  180  r                                
 406075 170580_93b       18:38:11.00 +06:57:55.0 J2000.00 04:23 1.583  WFC   10.1  180  i                                
 406076 170580_95b       18:42:10.99 +06:57:55.0 J2000.00 04:23 1.563  WFC   40.1  180  B                                
 406077 170580_95b       18:42:11.00 +06:57:54.9 J2000.00 04:25 1.571  WFC   15.5  180  V                                
 406078 170580_95b       18:42:11.00 +06:57:55.0 J2000.00 04:26 1.577  WFC   10.1  180  r                                
 406079 170580_95b       18:42:11.00 +06:57:55.0 J2000.00 04:27 1.584  WFC   10.0  180  i                                
 406080 110-365          18:42:57.40 +00:07:23.0 J2000.00 04:29 1.738  WFC   20.1  180  B                                
 406081 110-365          18:42:57.40 +00:07:23.0 J2000.00 04:30 1.746  WFC    7.1  180  V                                
 406082 110-365          18:42:57.39 +00:07:22.9 J2000.00 04:30 1.754  WFC    5.1  180  r                                
 406083 110-365          18:42:57.39 +00:07:22.9 J2000.00 04:31 1.761  WFC    5.1  180  i                                
 406084 170580_97b       18:36:11.00 +07:27:55.0 J2000.00 04:34 1.676  WFC   40.1  180  B                                
 406085 170580_97b       18:36:10.99 +07:27:54.9 J2000.00 04:35 1.686  WFC   16.1  180  V                                
 406086 170580_97b       18:36:11.00 +07:27:55.0 J2000.00 04:36 1.694  WFC   10.1  180  r                                
 406087 170580_97b       18:36:10.99 +07:27:55.1 J2000.00 04:37 1.702  WFC   10.1  180  i                                
 406088 170580_99b       18:40:10.99 +07:27:54.9 J2000.00 04:38 1.678  WFC   39.6  180  B                                
 406089 170580_99b       18:40:11.00 +07:27:55.0 J2000.00 04:39 1.688  WFC   16.1  180  V                                
 406090 170580_99b       18:40:11.00 +07:27:55.0 J2000.00 04:40 1.696  WFC   10.1  180  r                                
 406091 170580_99b       18:40:11.00 +07:27:55.0 J2000.00 04:41 1.704  WFC    9.5  180  i                                
 406092 181555_65b       19:25:02.00 +02:18:53.9 J2000.00 04:44 1.503  WFC   39.5  180  B                                
 406093 181555_65b       19:25:02.00 +02:18:53.9 J2000.00 04:45 1.510  WFC   16.1  180  V                                
 406094 181555_65b       19:25:01.99 +02:18:53.9 J2000.00 04:46 1.515  WFC    9.5  180  r                                
 406095 181555_65b       19:25:02.00 +02:18:54.0 J2000.00 04:47 1.521  WFC   10.1  180  i                                
 406096 181555_67b       19:29:02.00 +02:18:53.9 J2000.00 04:48 1.504  WFC   39.6  180  B                                
 406097 181555_67b       19:29:01.99 +02:18:54.0 J2000.00 04:49 1.511  WFC   16.1  180  V                                
 406098 181555_67b       19:29:01.99 +02:18:54.0 J2000.00 04:50 1.516  WFC   10.1  180  r                                
 406099 181555_67b       19:29:02.00 +02:18:54.0 J2000.00 04:51 1.522  WFC    9.6  180  i                                
 406100 181555_69b       19:33:02.00 +02:18:53.9 J2000.00 04:52 1.505  WFC   39.6  180  B                                
 406101 181555_69b       19:33:02.00 +02:18:54.0 J2000.00 04:54 1.512  WFC   16.1  180  V                                
 406102 181555_69b       19:33:01.99 +02:18:53.9 J2000.00 04:55 1.517  WFC   10.1  180  r                                
 406103 181555_69b       19:33:02.00 +02:18:53.9 J2000.00 04:56 1.523  WFC   10.1  180  i                                
 406104 181555_76b       19:31:02.00 +02:48:53.9 J2000.00 04:56 1.533  WFC   40.1  180  B                                
 406105 181555_76b       19:31:02.00 +02:48:53.9 J2000.00 04:58 1.540  WFC   16.1  180  V                                
 406106 181555_76b       19:31:02.00 +02:48:53.9 J2000.00 04:59 1.546  WFC   10.1  180  r                                
 406107 181555_76b       19:31:01.99 +02:48:53.9 J2000.00 05:00 1.552  WFC   10.1  180  i                                
 406108 181555_74b       19:27:02.00 +02:48:54.0 J2000.00 05:01 1.586  WFC   39.5  180  B                                
 406109 181555_74b       19:27:01.99 +02:48:54.0 J2000.00 05:02 1.595  WFC   16.1  180  V                                
 406110 181555_74b       19:27:02.00 +02:48:54.0 J2000.00 05:03 1.601  WFC   10.1  180  r                                
 406111 181555_74b       19:27:01.99 +02:48:53.9 J2000.00 05:04 1.608  WFC   10.1  180  i                                attenuated moon
 406112 181555_72b       19:23:02.00 +02:48:53.9 J2000.00 05:05 1.646  WFC   40.1  180  B                                
 406113 181555_72b       19:23:02.00 +02:48:54.0 J2000.00 05:06 1.655  WFC   16.1  180  V                                
 406114 181555_72b       19:23:02.00 +02:48:53.9 J2000.00 05:07 1.663  WFC   10.1  180  r                                
 406115 181555_72b       19:23:02.00 +02:48:54.0 J2000.00 05:08 1.670  WFC   10.1  180  i                                
 406116 181555_82b       19:25:02.00 +03:18:53.9 J2000.00 05:09 1.652  WFC   40.1  180  B                                
 406117 181555_82b       19:25:01.99 +03:18:54.0 J2000.00 05:10 1.662  WFC   16.1  180  V                                
 406118 181555_82b       19:25:01.99 +03:18:54.0 J2000.00 05:11 1.669  WFC   10.1  180  r                                
 406119 181555_82b       19:25:02.00 +03:18:54.0 J2000.00 05:12 1.676  WFC   10.1  180  i                                
 406120 181555_92b       19:27:02.00 +03:48:54.0 J2000.00 05:14 1.664  WFC   40.1  180  B                                
 406121 181555_92b       19:27:02.00 +03:48:53.9 J2000.00 05:15 1.674  WFC   16.1  180  V                                
 406122 181555_92b       19:27:02.00 +03:48:53.9 J2000.00 05:16 1.681  WFC   10.1  180  r                                
 406123 181555_92b       19:27:02.00 +03:48:53.9 J2000.00 05:17 1.689  WFC    9.6  180  i                                
 406124 181555_84b       19:29:02.00 +03:18:54.0 J2000.00 05:18 1.692  WFC   40.1  180  B                                
 406125 181555_84b       19:29:01.99 +03:18:54.0 J2000.00 05:19 1.702  WFC   16.1  180  V                                
 406126 181555_84b       19:29:01.99 +03:18:54.0 J2000.00 05:20 1.711  WFC   10.1  180  r                                
 406127 181555_84b       19:29:01.99 +03:18:54.0 J2000.00 05:21 1.718  WFC   10.1  180  i                                
 406128 Flat field       22:58:00.00 +00:04:59.9 J2000.00 05:31 1.140  WFC   50.1  180  i                                
 406129 Flat field       22:57:59.33 +00:04:49.8 J2000.00 05:34 1.140  WFC   50.1  180  i                                no enrun flats (goto plane). end CoRoT run INT june 2004
