INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2008 12 05 07:37

TELESCOPE             INT
DATE                  20081204
OBSERVER/S            Sale
PROGRAMME             IPHAS
PROPOSAL REF          P3
TELESCOPE OPERATOR    none
SUPPORT ASTRONOMER    Rubio

TEL STATION / FOCUS    / 
INSTRUMENT/S          WFC

SUNSET (UT)           18:22
EVENING TWILIGHT (UT) 19:38
MORNING TWILIGHT (UT) 06:26
SUNRISE (UT)          07:42
%ILLUM. LUNAR DISK    41
DARK TIME (HRS)       10:48
TWILIGHT TIME (HRS)   02:32
MOONRISE (UT)         No moonrise within sunset-sunrise
MOONSET (UT)          00:20

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
 648850 intphas_6449 r   21:12:02.07 +43:45:59.4  2000.00 20:11 1.232  WFC   30.1  180  r                                
 648851 intphas_6449 i   21:12:02.08 +43:45:59.4  2000.00 20:12 1.235  WFC   10.1  180  i                                
 648852 intphas_6449o Ha 21:12:29.80 +43:50:59.6  2000.00 20:13 1.239  WFC  120.0  180  Halpha                           
 648853 intphas_6449o r  21:12:29.81 +43:50:59.4  2000.00 20:15 1.244  WFC   30.1  180  r                                
 648854 intphas_6449o i  21:12:29.81 +43:50:59.4  2000.00 20:16 1.247  WFC   10.1  180  i                                
 648855 intphas_6475 Ha  21:14:29.31 +47:47:59.2  2000.00 20:18 1.261  WFC  119.6  180  Halpha                           
 648856 intphas_6475 r   21:14:29.31 +47:47:59.4  2000.00 20:20 1.266  WFC   30.1  180  r                                
 648857 intphas_6475 i   21:14:29.31 +47:47:59.5  2000.00 20:21 1.269  WFC   10.1  180  i                                
 648858 intphas_6475o Ha 21:14:59.14 +47:52:59.2  2000.00 20:22 1.273  WFC  120.0  180  Halpha                           
 648859 intphas_6475o r  21:14:59.13 +47:52:59.5  2000.00 20:25 1.278  WFC   30.1  180  r                                
 648860 intphas_6475o i  21:14:59.13 +47:52:59.4  2000.00 20:26 1.281  WFC    9.6  180  i                                
 648861 intphas_6667 Ha  21:35:14.83 +49:04:59.3  2000.00 20:27 1.238  WFC  120.0  180  Halpha                           
 648862 intphas_6667 r   21:35:14.84 +49:04:59.5  2000.00 20:30 1.243  WFC   30.1  180  r                                
 648863 intphas_6667 i   21:35:14.83 +49:04:59.4  2000.00 20:31 1.245  WFC   10.1  180  i                                
 648864 intphas_6667o Ha 21:35:45.43 +49:09:59.3  2000.00 20:31 1.248  WFC  120.1  180  Halpha                           
 648865 intphas_6667o r  21:35:45.43 +49:09:59.5  2000.00 20:34 1.253  WFC   30.0  180  r                                
 648866 intphas_6667o i  21:35:45.42 +49:09:59.4  2000.00 20:35 1.256  WFC   10.1  180  i                                
 648867 intphas_6664 Ha  21:34:49.37 +47:36:59.6  2000.00 20:36 1.256  WFC  120.0  180  Halpha                           
 648868 intphas_6664 r   21:34:49.37 +47:36:59.5  2000.00 20:39 1.261  WFC   30.1  180  r                                
 648869 intphas_6664 i   21:34:49.38 +47:36:59.5  2000.00 20:40 1.264  WFC   10.1  180  i                                
 648870 intphas_6664o Ha 21:35:19.10 +47:41:59.7  2000.00 20:41 1.267  WFC  120.0  180  Halpha                           
 648871 intphas_6664o r  21:35:19.09 +47:41:59.5  2000.00 20:43 1.273  WFC   30.1  180  r                                
 648872 intphas_6664o i  21:35:19.10 +47:41:59.4  2000.00 20:45 1.275  WFC   10.1  180  i                                
 648873 intphas_6663 Ha  21:34:48.31 +45:13:59.6  2000.00 20:46 1.274  WFC  119.5  180  Halpha                           
 648874 intphas_6663 r   21:34:48.30 +45:13:59.5  2000.00 20:48 1.280  WFC   30.1  180  r                                
 648875 intphas_6663 i   21:34:48.30 +45:13:59.5  2000.00 20:49 1.283  WFC    9.5  180  i                                
 648876 intphas_6663o Ha 21:35:16.74 +45:18:59.2  2000.00 20:50 1.287  WFC  120.0  180  Halpha                           
 648877 intphas_6663o r  21:35:16.75 +45:18:59.5  2000.00 20:53 1.293  WFC   30.1  180  r                                
 648878 intphas_6663o i  21:35:16.74 +45:18:59.4  2000.00 20:54 1.296  WFC   10.1  180  i                                
 648879 intphas_6659 Ha  21:34:25.96 +49:59:59.6  2000.00 20:55 1.322  WFC  119.5  180  Halpha                           
 648880 intphas_6659 r   21:34:25.96 +49:59:59.3  2000.00 20:58 1.329  WFC   30.1  180  r                                
 648881 intphas_6659 i   21:34:25.96 +49:59:59.4  2000.00 20:59 1.332  WFC   10.1  180  i                                
 648882 intphas_6659o Ha 21:34:57.13 +50:04:59.3  2000.00 21:00 1.336  WFC  120.0  180  Halpha                           
 648883 intphas_6659o r  21:34:57.13 +50:04:59.3  2000.00 21:02 1.342  WFC   30.1  180  r                                
 648884 intphas_6659o i  21:34:57.13 +50:04:59.3  2000.00 21:03 1.345  WFC   10.1  180  i                                
 648885 intphas_6640 Ha  21:32:13.84 +48:53:59.6  2000.00 21:04 1.356  WFC  120.0  180  Halpha                           
 648886 intphas_6640 r   21:32:13.84 +48:53:59.5  2000.00 21:07 1.363  WFC   30.1  180  r                                
 648887 intphas_6640 i   21:32:13.84 +48:53:59.4  2000.00 21:08 1.366  WFC   10.1  180  i                                
 648888 intphas_6640o Ha 21:32:44.32 +48:58:59.6  2000.00 21:09 1.371  WFC  120.0  180  Halpha                           
 648889 intphas_6640o r  21:32:44.31 +48:58:59.6  2000.00 21:11 1.378  WFC   30.1  180  r                                
 648890 intphas_6640o i  21:32:44.31 +48:58:59.5  2000.00 21:13 1.381  WFC   10.1  180  i                                
 648891 intphas_6616 Ha  21:29:35.37 +46:19:59.3  2000.00 21:14 1.394  WFC  120.0  180  Halpha                           
 648892 intphas_6616 r   21:29:35.37 +46:19:59.4  2000.00 21:16 1.402  WFC   30.1  180  r                                
 648893 intphas_6616 i   21:29:35.38 +46:19:59.5  2000.00 21:17 1.406  WFC   10.1  180  i                                
 648894 intphas_6616o Ha 21:30:04.39 +46:24:59.5  2000.00 21:18 1.411  WFC  120.0  180  Halpha                           
 648895 intphas_6616o r  21:30:04.38 +46:24:59.5  2000.00 21:21 1.419  WFC   30.1  180  r                                
 648896 intphas_6616o i  21:30:04.38 +46:24:59.5  2000.00 21:22 1.423  WFC    9.6  180  i                                
 648897 intphas_6383 Ha  21:05:42.01 +44:18:59.6  2000.00 21:23 1.555  WFC  120.0  180  Halpha                           
 648898 intphas_6383 r   21:05:42.02 +44:18:59.4  2000.00 21:26 1.566  WFC   30.1  180  r                                
